,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,pca0,pca1
9138,637,1,54,5,0.0,1,0,1,150836.98,0,-72313.88145514428,-56533.40119758886
9139,663,1,27,9,0.0,2,1,0,150850.29,0,-72312.8476787359,-56546.67096556035
9140,529,0,22,5,0.0,1,1,0,151169.83,0,-72288.03337681883,-56865.246350763904
9141,612,0,41,5,0.0,3,0,0,151256.22,0,-72281.32342431117,-56951.375143182595
9142,652,0,36,1,0.0,2,1,1,151314.98,0,-72276.75973856398,-57009.9575584732
9143,654,1,28,7,0.0,2,1,0,151316.37,0,-72276.65181207599,-57011.3433708705
9144,613,0,40,4,0.0,1,0,0,151325.24,0,-72275.96329434015,-57020.186691280236
9145,690,0,47,2,0.0,2,1,0,151375.73,0,-72272.04145849339,-57070.52394506197
9146,544,1,45,6,0.0,2,0,1,151401.33,0,-72270.05475413047,-57096.04710386541
9147,712,0,74,5,0.0,2,0,0,151425.82,0,-72268.15111689689,-57120.46255050207
9148,572,0,24,1,0.0,2,1,1,151460.84,0,-72265.4330138631,-57155.3773204982
9149,731,0,19,6,0.0,2,1,1,151581.79,0,-72256.03850433904,-57275.96153655727
9150,589,0,28,7,0.0,2,1,0,151645.96,0,-72251.05634836866,-57339.93817570718
9151,641,1,40,9,0.0,1,0,0,151648.66,1,-72250.84611205898,-57342.62983410441
9152,729,0,44,6,0.0,2,1,0,151733.43,0,-72244.26198802491,-57427.1435273065
9153,447,1,32,10,0.0,1,1,1,151815.76,0,-72237.87094900572,-57509.225807914125
9154,625,1,31,8,0.0,2,1,0,151843.54,0,-72235.7118559145,-57536.92133864846
9155,729,0,30,9,0.0,2,1,0,151869.35,0,-72233.70645690264,-57562.65305737114
9156,662,1,37,5,0.0,2,1,0,151871.84,0,-72233.51368565325,-57565.135738448414
9157,674,0,28,5,0.0,1,1,1,151925.25,0,-72229.36576997588,-57618.38441006139
9158,593,1,32,3,0.0,2,1,1,151978.36,0,-72225.24198175894,-57671.33426376706
9159,715,1,35,3,0.0,1,1,1,152012.36,0,-72222.60035109159,-57705.23118210526
9160,664,1,41,5,0.0,1,1,1,152054.33,0,-72219.34140383138,-57747.0745815088
9161,700,0,29,8,0.0,2,0,1,152097.02,0,-72216.025799923,-57789.635559365415
9162,716,1,44,1,0.0,1,1,1,152108.47,0,-72215.13636018097,-57801.0508978551
9163,731,1,36,6,0.0,1,0,0,152128.36,0,-72213.5915923139,-57820.880795706
9164,793,0,41,9,0.0,2,1,0,152153.74,0,-72211.6199631165,-57846.183938670714
9165,714,0,46,1,0.0,1,1,0,152167.79,1,-72210.52955564647,-57860.191746857134
9166,850,0,31,4,0.0,2,0,0,152298.28,0,-72200.39443400047,-57990.28724177742
9167,647,1,33,4,0.0,1,1,0,152323.04,0,-72198.47348343988,-58014.97311128733
9168,712,1,30,6,0.0,2,1,0,152417.97,0,-72191.10058341507,-58109.616208437146
9169,474,0,26,6,0.0,2,0,0,152491.22,0,-72185.41424483171,-58182.645755201316
9170,513,1,43,9,0.0,2,1,0,152499.8,0,-72184.74747035072,-58191.19968895043
9171,584,1,50,1,0.0,1,0,1,152567.75,1,-72179.46973172583,-58258.94422717056
9172,683,0,25,4,0.0,2,1,0,152698.24,0,-72169.33500882825,-58389.03985821888
9173,602,1,35,8,0.0,2,1,1,152843.53,0,-72158.05246003438,-58533.89130827055
9174,538,1,42,9,0.0,1,0,0,152855.96,0,-72157.08771571722,-58546.2839615421
9175,699,0,40,7,0.0,1,0,1,152876.13,1,-72155.51978102521,-58566.39253112091
9176,539,0,38,6,0.0,1,1,1,152880.07,1,-72155.21533094156,-58570.32114849294
9177,704,0,44,3,0.0,2,0,1,152884.85,0,-72154.84251779442,-58575.08617119079
9178,707,1,42,10,0.0,2,1,1,152944.39,0,-72150.21860392876,-58634.446349778016
9179,686,1,36,5,0.0,2,1,1,152979.14,0,-72147.52013106992,-58669.09147603826
9180,643,0,33,4,0.0,2,1,1,152992.04,0,-72146.51873486799,-58681.952659167175
9181,850,0,29,1,0.0,2,0,0,152996.89,0,-72146.14012859036,-58686.78735277618
9182,731,0,46,10,0.0,2,1,0,153015.42,0,-72144.70214041762,-58705.261746106975
9183,503,0,32,4,0.0,2,1,1,153036.97,0,-72143.0307915106,-58726.74741607286
9184,675,0,39,1,0.0,2,1,0,153129.22,0,-72135.86495071165,-58818.718243646224
9185,598,1,23,6,0.0,2,1,0,153229.19,0,-72128.10205337002,-58918.386598960125
9186,622,0,26,9,0.0,2,1,1,153237.59,0,-72127.44946545882,-58926.76114875555
9187,663,1,33,2,0.0,2,1,0,153295.0,0,-72122.99055686229,-58983.99761645996
9188,682,0,55,9,0.0,1,1,0,153356.8,1,-72118.19086271705,-59045.610875805854
9189,620,1,29,3,0.0,2,0,1,153392.28,0,-72115.4361841948,-59080.98396393074
9190,646,0,30,7,0.0,2,1,0,153566.97,0,-72101.86944362635,-59255.14629437816
9191,677,1,72,8,0.0,2,1,1,153604.44,0,-72098.95901969171,-59292.50295777176
9192,433,0,27,2,0.0,2,1,1,153698.65,0,-72091.64516444084,-59386.42929079613
9193,608,1,56,5,0.0,2,0,1,153810.41,0,-72082.96404215546,-59497.851150350696
9194,550,0,51,5,0.0,2,1,0,153917.41,0,-72074.65495751012,-59604.52819161294
9195,763,1,23,2,0.0,2,1,0,153983.99,0,-72069.48243126506,-59670.90647532262
9196,732,1,40,10,0.0,2,1,0,154189.08,0,-72053.5552856765,-59875.37715079057
9197,658,0,21,7,0.0,2,0,1,154279.87,0,-72046.50529143307,-59965.8932227579
9198,732,0,26,7,0.0,2,1,0,154364.66,0,-72039.9197408348,-60050.42689986973
9199,745,1,28,6,0.0,2,1,0,154389.18,0,-72038.01537500155,-60074.87280075368
9200,653,0,44,8,0.0,2,1,1,154639.72,0,-72018.55914748252,-60324.65640619867
9201,609,0,53,10,0.0,1,1,1,154642.91,0,-72018.31178608202,-60327.83689802542
9202,688,0,29,1,0.0,2,1,0,154695.57,0,-72014.22154844711,-60380.33764290074
9203,687,1,21,8,0.0,2,1,1,154767.34,0,-72008.64791418442,-60451.89090862646
9204,620,0,21,9,0.0,2,0,0,154882.79,0,-71999.68266210103,-60566.99245055727
9205,680,1,24,10,0.0,3,1,0,154971.63,1,-71992.78273231808,-60655.56394544101
9206,686,0,39,4,0.0,2,1,0,155023.93,0,-71988.72096253712,-60707.70594417331
9207,621,1,40,6,0.0,1,1,0,155155.25,0,-71978.52321475527,-60838.62954855318
9208,850,1,32,7,0.0,2,0,0,155227.0,0,-71972.94894380542,-60910.16213407624
9209,604,1,26,3,0.0,2,1,0,155248.62,0,-71971.27229388294,-60931.71763736314
9210,644,0,33,8,0.0,2,1,1,155294.17,0,-71967.73445329734,-60977.129931959265
9211,661,0,35,5,0.0,1,1,0,155394.52,0,-71959.94105924296,-61077.17680246873
9212,588,1,35,0,0.0,2,1,1,155485.24,0,-71952.8964053352,-61167.62304906504
9213,591,0,45,5,0.0,2,1,1,155492.87,0,-71952.30378421578,-61175.22998053495
9214,559,0,29,1,0.0,2,0,0,155639.76,0,-71940.89662871005,-61321.67648309505
9215,606,1,36,10,0.0,2,0,1,155641.46,0,-71940.76413119062,-61323.37118972974
9216,795,0,29,4,0.0,2,0,0,155711.64,0,-71935.31215644037,-61393.33863997242
9217,690,0,21,8,0.0,2,1,1,155782.89,0,-71929.77989386283,-61464.37380858916
9218,622,1,41,9,0.0,2,1,1,155786.39,0,-71929.50863736814,-61467.86342206229
9219,687,1,44,7,0.0,3,1,0,155853.52,1,-71924.29466477798,-61534.79046661119
9220,643,0,62,9,0.0,2,0,0,155870.82,0,-71922.9514742038,-61552.0383287013
9221,512,1,37,1,0.0,2,0,1,156105.03,0,-71904.7639973311,-61785.54144536022
9222,567,0,29,8,0.0,2,1,0,156125.72,0,-71903.15672165414,-61806.168799355146
9223,460,1,27,7,0.0,2,1,0,156150.08,1,-71901.26594150401,-61830.45557572809
9224,582,0,29,4,0.0,2,0,0,156153.27,0,-71901.01703333581,-61833.63554498602
9225,640,1,46,3,0.0,1,1,1,156260.08,0,-71892.72149469427,-61940.12274835966
9226,615,0,30,7,0.0,2,1,1,156346.84,0,-71885.98399802577,-62026.62083240799
9227,693,0,41,4,0.0,2,0,0,156381.47,0,-71883.29382389503,-62061.14597459783
9228,665,1,38,5,0.0,2,1,0,156439.56,0,-71878.78281404637,-62119.0606309878
9229,611,1,53,7,0.0,2,0,1,156495.39,1,-71874.44747990325,-62174.722165334584
9230,545,0,26,7,0.0,2,0,1,156598.23,0,-71866.46164165766,-62277.25183438812
9231,823,0,38,1,0.0,2,1,0,156603.7,0,-71866.03413432087,-62282.704398163885
9232,658,1,32,9,0.0,2,1,0,156774.75,0,-71852.7519303654,-62453.23834922395
9233,449,1,33,8,0.0,2,0,0,156792.89,0,-71851.34515519196,-62471.32423300507
9234,694,0,38,1,0.0,2,0,1,156858.2,0,-71846.27079724062,-62536.43618989606
9235,812,0,24,10,0.0,2,1,1,156906.15,0,-71842.5459293298,-62584.241024302195
9236,435,0,54,3,0.0,1,1,0,156910.46,1,-71842.21465443759,-62588.53916216348
9237,708,1,41,5,0.0,1,0,1,157003.99,0,-71834.94854370243,-62681.78583679046
9238,625,0,22,9,0.0,2,1,0,157072.91,0,-71829.59707412444,-62750.49799138568
9239,675,0,69,1,0.0,2,1,0,157097.09,0,-71827.71854739818,-62774.60471856888
9240,654,1,36,5,0.0,2,0,0,157238.05,0,-71816.77189679962,-62915.13912838021
9241,376,1,46,6,0.0,1,1,0,157333.69,1,-71809.34705533023,-63010.49115846672
9242,826,1,30,5,0.0,2,0,1,157397.57,0,-71804.38190499762,-63074.17681583109
9243,611,0,27,7,0.0,2,1,1,157474.1,0,-71798.4406181271,-63150.47638173614
9244,573,1,27,4,0.0,2,1,1,157549.6,0,-71792.57762013676,-63225.74848287447
9245,814,0,49,8,0.0,2,0,0,157822.54,0,-71771.37860359183,-63497.86335900429
9246,679,0,30,9,0.0,2,1,0,157871.55,0,-71767.57384272617,-63546.725809541495
9247,521,0,25,7,0.0,2,1,1,157878.67,0,-71767.02242701262,-63553.82482126007
9248,662,1,30,9,0.0,2,0,1,157884.83,0,-71766.54267484832,-63559.96575688611
9249,676,1,30,5,0.0,2,0,1,157888.5,0,-71766.25752586575,-63563.62462629997
9250,849,0,27,0,0.0,2,0,1,157891.86,0,-71765.9949515375,-63566.97392618774
9251,756,0,27,8,0.0,2,1,1,157932.75,0,-71762.8203085128,-63607.74073523721
9252,671,1,29,3,0.0,2,1,0,158043.11,0,-71754.25050680523,-63717.767701347635
9253,674,0,37,3,0.0,1,1,0,158049.9,0,-71753.72312419009,-63724.537170600524
9254,494,0,40,7,0.0,2,0,1,158071.69,0,-71752.0326089248,-63746.261936842304
9255,631,0,33,2,0.0,2,1,1,158268.84,0,-71736.7205924066,-63942.81608882724
9256,610,0,42,6,0.0,2,1,0,158302.59,1,-71734.09971413325,-63976.46421311336
9257,511,0,33,7,0.0,2,0,1,158313.87,0,-71733.22469058221,-63987.71048004446
9258,681,0,33,10,0.0,1,0,0,158336.36,0,-71731.47648942603,-64010.13201259855
9259,619,0,39,5,0.0,2,1,1,158444.61,0,-71723.07031658686,-64118.05527042185
9260,702,1,38,9,0.0,2,1,1,158527.45,0,-71716.636148194,-64200.64482019003
9261,693,1,28,8,0.0,2,1,1,158545.25,0,-71715.25392520847,-64218.39110783691
9262,659,1,38,3,0.0,2,1,0,158553.1,0,-71714.64456558415,-64226.21748941422
9263,717,0,38,7,0.0,2,1,1,158580.05,0,-71712.55106863682,-64253.08591236862
9264,666,1,36,8,0.0,1,0,1,158666.99,0,-71705.79976825416,-64339.7635099163
9265,587,0,45,6,0.0,1,0,0,158684.81,0,-71704.41656921092,-64357.52992829526
9266,725,0,38,6,0.0,2,1,1,158697.28,0,-71703.44686643915,-64369.9618367125
9267,487,1,31,1,0.0,2,1,0,158750.13,0,-71699.3448109304,-64422.65299728043
9268,577,1,46,1,0.0,1,1,1,158750.53,0,-71699.31281762627,-64423.05147359103
9269,755,0,34,3,0.0,2,1,1,158816.03,0,-71694.2244286064,-64488.35310592915
9270,555,1,26,9,0.0,2,0,1,158918.03,0,-71686.30501464635,-64590.045711828345
9271,564,0,35,4,0.0,1,1,0,158937.55,0,-71684.78895104925,-64609.5067116602
9272,656,0,41,2,0.0,2,1,0,158973.77,0,-71681.97519049048,-64645.617016315206
9273,686,0,22,5,0.0,2,1,0,158974.45,0,-71681.92218591526,-64646.29490081532
9274,798,0,36,1,0.0,2,1,1,159044.1,0,-71676.51200769762,-64715.734163052744
9275,692,1,44,8,0.0,1,0,1,159069.37,0,-71674.55050272093,-64740.92817363068
9276,793,0,52,2,0.0,1,1,0,159123.82,1,-71670.32089278805,-64795.21338676181
9277,598,0,39,1,0.0,2,1,0,159130.32,0,-71669.81801993582,-64801.69440464236
9278,444,0,43,3,0.0,2,1,1,159131.21,0,-71669.7503505571,-64802.5822049676
9279,443,0,44,2,0.0,1,1,0,159165.7,0,-71667.0718457201,-64836.96804148604
9280,546,0,28,8,0.0,1,1,0,159254.29,0,-71660.19101060051,-64925.290188308405
9281,654,0,34,5,0.0,2,1,0,159311.46,0,-71655.75011239937,-64982.28716948353
9282,636,0,45,3,0.0,2,1,1,159463.8,0,-71643.91945034836,-65134.1671208898
9283,753,0,57,7,0.0,1,1,0,159475.08,1,-71643.04227037341,-65145.41265873608
9284,709,0,37,7,0.0,1,1,0,159486.76,0,-71642.13570984144,-65157.057559821915
9285,605,1,28,6,0.0,2,0,0,159508.52,0,-71640.44685414524,-65178.752191573985
9286,655,1,34,3,0.0,2,1,0,159638.77,0,-71630.33108524626,-65308.60864758479
9287,803,0,28,3,0.0,2,1,0,159654.0,0,-71629.14693690428,-65323.792186277155
9288,686,1,35,4,0.0,2,1,1,159676.55,0,-71627.39677726994,-65346.27444625053
9289,553,1,27,3,0.0,2,0,0,159800.16,0,-71617.79848097687,-65469.51156900299
9290,711,0,52,5,0.0,1,1,1,159808.95,0,-71617.11422448263,-65478.27447140235
9291,648,1,49,10,0.0,2,1,1,159835.78,1,-71615.03121511955,-65505.0236516002
9292,765,0,44,6,0.0,2,1,1,159899.97,0,-71610.04510393972,-65569.01942085437
9293,615,0,19,5,0.0,2,1,0,159920.92,0,-71608.41966254618,-65589.9066740753
9294,678,1,61,8,0.0,2,1,1,159938.82,0,-71607.02874860734,-65607.75233950783
9295,580,0,34,6,0.0,2,1,1,160095.31,0,-71594.87673409062,-65763.770080597
9296,584,1,41,3,0.0,2,1,1,160095.48,0,-71594.86345965648,-65763.93954086119
9297,638,1,32,0,0.0,2,1,0,160129.99,0,-71592.18292637603,-65798.34515737378
9298,680,1,30,3,0.0,1,1,0,160131.58,0,-71592.0590547308,-65799.93022494426
9299,525,1,23,5,0.0,2,1,0,160249.1,0,-71582.93391949037,-65917.09581072947
9300,695,0,35,7,0.0,2,1,0,160387.98,0,-71572.14677397168,-66055.55580949802
9301,469,1,48,5,0.0,1,1,0,160529.71,1,-71561.14205537162,-66196.85846854615
9302,690,0,39,6,0.0,2,1,0,160532.88,0,-71560.89381438137,-66200.01820167131
9303,617,1,79,7,0.0,1,1,1,160589.18,0,-71556.52204200544,-66256.14833305667
9304,601,1,41,1,0.0,2,0,1,160607.06,0,-71555.13380309785,-66273.97444871675
9305,515,1,66,6,0.0,2,1,1,160663.11,0,-71550.781644253,-66329.8554051808
9306,526,0,36,1,0.0,1,1,0,160696.72,0,-71548.17150831215,-66363.36391316418
9307,405,0,39,10,0.0,1,1,0,160810.85,1,-71539.30927178706,-66477.14961327055
9308,682,0,42,0,0.0,1,1,1,160828.98,0,-71537.8986341917,-66495.2239592598
9309,720,1,59,6,0.0,2,1,1,160849.43,1,-71536.31004415653,-66515.61204912193
9310,809,1,48,2,0.0,1,1,0,160976.85,1,-71526.41375844707,-66642.64695587917
9311,539,0,30,0,0.0,2,1,0,160979.66,0,-71526.19818886586,-66645.44936703212
9312,694,1,31,10,0.0,2,1,0,160990.27,0,-71525.37273783205,-66656.02682860047
9313,525,0,33,5,0.0,2,1,0,161002.29,0,-71524.44085662326,-66668.0110634734
9314,544,1,40,7,0.0,1,0,1,161076.92,0,-71518.64484791073,-66742.41559868409
9315,768,1,42,3,0.0,1,0,0,161242.99,1,-71505.7456453978,-66907.98332180895
9316,545,1,74,3,0.0,2,1,1,161326.73,0,-71499.2443432168,-66991.4710766569
9317,534,0,27,9,0.0,2,1,0,161344.13,0,-71497.89337917202,-67008.8186464934
9318,709,1,30,5,0.0,2,0,1,161388.22,0,-71494.46765159977,-67052.77492027404
9319,732,0,36,5,0.0,2,1,0,161428.25,0,-71491.35865997367,-67092.68394020044
9320,682,0,30,4,0.0,1,0,1,161465.31,0,-71488.48106699888,-67129.6321844181
9321,691,1,34,7,0.0,2,0,1,161559.12,0,-71481.19564767064,-67223.15883220187
9322,567,0,34,10,0.0,2,0,1,161571.79,0,-71480.2128725272,-67235.79096654944
9323,634,0,77,5,0.0,2,1,1,161579.85,0,-71479.58608954732,-67243.82633184938
9324,444,1,45,4,0.0,2,1,0,161653.5,1,-71473.86835912323,-67317.2545650986
9325,649,0,36,8,0.0,2,1,0,161668.15,0,-71472.72872814795,-67331.8596794562
9326,725,0,46,6,0.0,2,1,0,161767.38,0,-71465.02171835872,-67430.78972986907
9327,672,0,34,9,0.0,2,1,0,161800.77,0,-71462.42920042473,-67464.07908025905
9328,665,1,40,6,0.0,1,1,1,161848.03,0,-71458.75900565654,-67511.19635929444
9329,702,1,38,2,0.0,1,1,1,161888.63,0,-71455.60564949145,-67551.67362505427
9330,598,0,41,8,0.0,2,1,1,161954.43,0,-71450.49657884998,-67617.27523231684
9331,606,0,34,5,0.0,1,1,0,161971.42,0,-71449.1770810175,-67634.21390525217
9332,645,0,49,8,0.0,2,1,0,162012.6,0,-71445.97859029642,-67675.26938673462
9333,784,0,33,10,0.0,2,1,0,162022.47,0,-71445.21083491601,-67685.10916063013
9334,776,1,43,4,0.0,2,0,1,162137.5,0,-71436.27758866658,-67799.79176100492
9335,602,0,59,7,0.0,2,1,1,162347.05,0,-71420.00544088762,-68008.7094252031
9336,564,1,28,1,0.0,1,1,1,162428.05,0,-71413.71545064896,-68089.46496803958
9337,731,0,29,10,0.0,2,1,1,162452.65,0,-71411.80341887265,-68113.99013930178
9338,513,0,30,5,0.0,2,1,0,162523.66,0,-71406.29082331518,-68184.78637609768
9339,638,0,24,1,0.0,2,0,1,162597.15,0,-71400.58239847251,-68258.0540342994
9340,797,1,46,8,0.0,1,0,0,162668.33,0,-71395.05291835008,-68329.01851560455
9341,630,0,42,6,0.0,2,1,0,162697.93,0,-71392.75578121464,-68358.52966235644
9342,664,0,54,8,0.0,1,1,1,162719.69,1,-71391.06550963377,-68380.22381467762
9343,659,1,42,2,0.0,1,0,0,162734.31,1,-71389.93021505838,-68394.7996950053
9344,778,0,24,4,0.0,2,1,1,162809.2,0,-71384.11318559381,-68469.46316807371
9345,630,1,49,1,0.0,2,0,1,162858.29,0,-71380.30212861573,-68518.40534035498
9346,710,0,40,5,0.0,2,0,0,162878.96,0,-71378.69617111179,-68539.01267497469
9347,730,1,62,2,0.0,2,1,1,162889.1,0,-71377.9084008775,-68549.12194684797
9348,709,1,45,2,0.0,2,0,1,162922.65,0,-71375.30317423347,-68582.57071875021
9349,648,1,27,7,0.0,2,1,1,163060.43,0,-71364.60379523018,-68719.9348350245
9350,583,1,27,4,0.0,3,1,0,163113.41,0,-71360.48996846395,-68772.75503653198
9351,520,0,38,5,0.0,2,1,0,163185.76,0,-71354.87178658339,-68844.88671333867
9352,559,0,25,5,0.0,2,1,1,163221.22,0,-71352.11763912627,-68880.2395170181
9353,777,0,23,6,0.0,2,1,1,163225.48,0,-71351.78474082328,-68884.48595530397
9354,748,0,66,8,0.0,1,1,1,163331.65,0,-71343.53961325572,-68990.3353268901
9355,728,1,59,4,0.0,1,1,1,163365.85,1,-71340.88384860031,-69024.43211329203
9356,701,0,37,1,0.0,2,1,0,163457.55,0,-71333.7627535441,-69115.85529178756
9357,720,0,44,4,0.0,2,1,0,163471.01,0,-71332.71723313017,-69129.2745689777
9358,673,0,37,4,0.0,2,0,0,163563.07,0,-71325.56829901325,-69221.0566992429
9359,667,0,45,3,0.0,2,0,0,163655.01,0,-71318.42822367743,-69312.71903358659
9360,624,1,38,3,0.0,2,1,1,163666.85,0,-71317.50916700512,-69324.52342547514
9361,429,0,60,7,0.0,2,1,1,163691.48,0,-71315.59814776988,-69349.07962907907
9362,681,0,67,7,0.0,2,0,1,163714.92,0,-71313.77535736891,-69372.4480160737
9363,743,0,41,7,0.0,1,1,0,163736.09,1,-71312.13081456574,-69393.55392595532
9364,679,1,40,7,0.0,2,1,1,163757.29,0,-71310.48503223713,-69414.69010685445
9365,667,1,34,5,0.0,2,1,0,163830.64,0,-71304.78878485455,-69487.81862872357
9366,614,1,39,6,0.0,2,1,1,164018.98,0,-71290.16271205248,-69675.58997972035
9367,691,1,33,6,0.0,2,1,0,164074.89,0,-71285.82001553602,-69731.33088775405
9368,706,1,23,5,0.0,1,0,0,164128.41,1,-71281.66353189948,-69784.6892190785
9369,760,0,34,2,0.0,2,1,0,164162.44,0,-71279.02018623316,-69818.61625047913
9370,452,1,35,7,0.0,2,1,0,164241.67,0,-71272.87008462346,-69897.60795519438
9371,638,1,36,6,0.0,1,1,0,164247.51,0,-71272.41476965942,-69903.42971789106
9372,506,0,36,5,0.0,2,1,0,164253.35,0,-71271.96249166314,-69909.25250402525
9373,828,0,31,9,0.0,1,0,1,164257.37,0,-71271.64725469753,-69913.25933938174
9374,701,1,37,3,0.0,2,1,1,164268.28,0,-71270.80116069953,-69924.13678481661
9375,626,0,44,10,0.0,2,0,0,164287.86,0,-71269.28125537919,-69943.65788247396
9376,756,1,28,6,0.0,1,1,1,164394.65,0,-71260.9867365602,-70050.12497138203
9377,639,1,35,8,0.0,1,0,0,164453.98,0,-71256.38022857266,-70109.27615168736
9378,757,1,49,2,0.0,2,0,0,164482.92,0,-71254.13154867385,-70138.12834365481
9379,739,0,29,1,0.0,2,1,1,164484.78,0,-71253.98736433244,-70139.98281824868
9380,634,1,41,4,0.0,2,1,1,164549.74,0,-71248.94349179523,-70204.74694834079
9381,723,0,30,1,0.0,3,1,0,164647.72,1,-71241.33353277383,-70302.43076883111
9382,689,0,40,2,0.0,2,1,1,164768.82,0,-71231.92913728763,-70423.16512304168
9383,625,1,38,7,0.0,1,1,0,164804.02,0,-71229.19611051987,-70458.25902550948
9384,496,1,29,4,0.0,2,1,0,164806.89,0,-71228.97449616344,-70461.12078669877
9385,530,0,37,4,0.0,2,1,1,164844.37,0,-71226.0634245434,-70498.48746902659
9386,850,1,28,9,0.0,2,1,1,164864.67,0,-71224.48391782749,-70518.725151063
9387,615,0,45,5,0.0,2,1,1,164886.64,0,-71222.77987485523,-70540.62952181812
9388,719,1,35,8,0.0,1,1,1,165162.4,0,-71201.36330596589,-70815.55637606586
9389,601,1,38,0,0.0,2,1,0,165196.65,0,-71198.70454578825,-70849.70330726761
9390,701,0,43,2,0.0,2,1,1,165303.79,0,-71190.38303943297,-70956.51940174987
9391,638,0,35,1,0.0,2,1,0,165370.66,0,-71185.19052653866,-71023.18766171866
9392,632,1,34,2,0.0,2,0,0,165385.55,0,-71184.03422586642,-71038.0327136223
9393,615,0,59,8,0.0,2,1,1,165576.55,0,-71169.20114348384,-71228.45588264297
9394,786,1,62,8,0.0,1,1,1,165702.64,0,-71159.40730277954,-71354.16452021437
9395,831,1,34,2,0.0,2,0,0,165840.94,0,-71148.66657454682,-71492.04673892453
9396,610,0,26,8,0.0,2,1,0,166031.08,0,-71133.90237524656,-71681.61321792644
9397,554,0,37,3,0.0,2,1,0,166177.3,0,-71122.54735466102,-71827.3917732778
9398,604,1,41,10,0.0,2,1,1,166224.39,0,-71118.88983714073,-71874.33939105354
9399,663,0,24,7,0.0,2,1,1,166310.82,0,-71112.17716692772,-71960.50820029971
9400,714,1,24,7,0.0,2,1,0,166335.0,0,-71110.29885368954,-71984.61501005146
9401,722,0,30,5,0.0,2,1,0,166376.54,0,-71107.07273656668,-72026.02951683593
9402,568,1,26,6,0.0,2,0,0,166495.2,0,-71097.8590416479,-72144.33165052907
9403,756,0,60,2,0.0,1,1,1,166513.49,1,-71096.4366801837,-72162.56574704473
9404,805,0,39,2,0.0,1,0,0,166650.32,0,-71085.81004324924,-72298.98238251562
9405,666,1,47,5,0.0,1,0,0,166650.9,1,-71085.76628697908,-72299.56106456499
9406,735,0,50,9,0.0,1,0,0,166677.35,1,-71083.71150147294,-72325.93095712004
9407,761,0,31,7,0.0,3,1,1,166698.18,0,-71082.09368235487,-72346.69799731401
9408,645,0,44,10,0.0,2,0,1,166707.22,0,-71081.39267489636,-72355.71104608446
9409,558,1,31,7,0.0,2,1,0,166720.28,0,-71080.37931749149,-72368.73190401519
9410,655,1,45,0,0.0,2,1,0,166830.71,0,-71071.80229033357,-72478.82805238181
9411,616,0,29,9,0.0,1,1,1,166984.44,0,-71059.86400890478,-72632.09392476578
9412,739,1,40,8,0.0,1,1,0,167030.51,0,-71056.28497307551,-72678.02437311827
9413,685,0,35,9,0.0,1,1,0,167033.83,0,-71056.02767833107,-72681.33452876109
9414,680,1,34,1,0.0,2,1,0,167035.07,0,-71055.9314302991,-72682.5707985427
9415,818,0,26,4,0.0,2,1,1,167036.94,0,-71055.78493073286,-72684.43472297073
9416,795,0,35,8,0.0,2,1,0,167155.36,0,-71046.58856849199,-72802.49713948104
9417,623,1,44,6,0.0,2,0,0,167162.43,0,-71046.04110380316,-72809.54632294779
9418,667,0,41,6,0.0,2,0,0,167181.77,0,-71044.53874725942,-72828.82777757877
9419,527,0,39,4,0.0,2,1,0,167183.07,1,-71044.43912888922,-72830.12430344726
9420,519,1,22,8,0.0,1,0,1,167553.06,0,-71015.70572294919,-73198.99694330804
9421,717,0,35,4,0.0,1,1,1,167573.06,0,-71014.15056827036,-73218.93588044851
9422,577,0,41,6,0.0,1,1,1,167621.18,0,-71010.41485683368,-73266.91099181052
9423,716,1,40,3,0.0,2,0,1,167636.15,0,-71009.25096385268,-73281.83533520205
9424,639,1,42,4,0.0,2,0,0,167682.37,0,-71005.66222546437,-73327.9159891729
9425,695,1,36,2,0.0,2,0,1,167749.54,0,-71000.4452721249,-73394.88295692622
9426,597,0,45,7,0.0,2,0,0,167756.45,0,-70999.90953237451,-73401.77238899421
9427,800,1,29,2,0.0,2,0,0,167773.55,0,-70998.57967964743,-73418.82011887211
9428,655,1,47,10,0.0,2,1,0,167778.62,0,-70998.18724237315,-73423.87524440332
9429,523,0,32,4,0.0,2,1,0,167848.02,0,-70992.79893535444,-73493.06609481882
9430,654,1,40,3,0.0,2,1,0,167889.1,0,-70989.60736268591,-73534.02159306878
9431,762,0,28,2,0.0,2,1,0,167909.52,0,-70988.02056511225,-73554.37959575742
9432,603,1,34,9,0.0,2,1,0,167916.35,0,-70987.491634108,-73561.18947147086
9433,648,0,34,0,0.0,1,1,1,167931.81,0,-70986.29056874705,-73576.60263126848
9434,567,0,42,2,0.0,2,1,1,167984.61,0,-70982.19083870278,-73629.24341592092
9435,722,1,38,3,0.0,2,0,1,167984.72,0,-70982.18083987544,-73629.35259364166
9436,812,0,29,6,0.0,2,0,0,168023.6,0,-70979.16059125979,-73668.11489919393
9437,525,1,60,7,0.0,2,0,1,168034.9,0,-70978.28561724095,-73679.38163949196
9438,709,1,43,8,0.0,2,0,0,168035.62,1,-70978.2280292131,-73680.09890448622
9439,595,0,23,7,0.0,2,1,1,168085.97,0,-70974.31900790248,-73730.29724130628
9440,790,0,20,8,0.0,2,1,0,168152.76,0,-70969.1302299671,-73796.88490671033
