,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,pca0,pca1
5128,605,1,30,9,135422.31,1,0,1,186418.85,0,65462.736788909475,-81490.86247970292
5129,576,1,71,6,140273.47,1,1,1,193135.25,1,70820.84371306354,-87810.2352222131
5130,807,1,31,1,141069.18,3,1,1,194257.11,0,71701.27664228991,-88866.91125365268
5131,819,1,49,1,120656.86,4,0,0,166164.3,1,49168.906545629114,-62444.17342975524
5132,520,1,46,10,85216.61,1,1,0,117369.52,1,10046.266950135398,-16549.063875705568
5133,584,1,46,6,87361.02,2,1,0,120376.87,1,12417.753089611435,-19380.79540876002
5134,805,0,46,6,118022.06,3,1,0,162643.15,1,46268.61000823387,-59138.277353373596
5135,522,0,34,9,126436.29,1,1,0,174248.52,1,55558.70257775095,-70055.14634916572
5136,768,1,26,5,51116.26,1,1,1,70454.79,1,-27594.508803557783,27575.73253384759
5137,483,0,41,1,118334.44,1,0,0,163147.99,1,46619.24956380851,-59617.334164602755
5138,756,0,44,10,137452.09,1,1,0,189543.9,0,67729.08064487747,-84448.84045029603
5139,686,0,26,1,57422.62,1,1,1,79189.4,0,-20628.86252367453,19357.256175839084
5140,717,0,50,9,90305.76,1,1,1,124626.57,0,15683.634171218791,-23388.970734002585
5141,808,0,39,3,124216.93,1,0,1,171442.36,0,53128.12064370821,-67429.81670513989
5142,631,1,31,8,137687.72,1,1,0,190067.12,0,68004.63122328557,-84952.18156882876
5143,638,0,27,4,135096.05,1,1,1,186523.72,1,65145.6066825662,-81620.75312913422
5144,721,0,40,6,100275.88,1,1,0,138564.48,1,26706.06642034601,-36510.50323778068
5145,586,0,38,2,136858.42,1,0,1,189143.94,0,67106.14091951762,-84096.1935666854
5146,710,1,46,10,120530.34,1,1,0,166586.99,1,49075.59386719299,-62875.41280039741
5147,540,0,39,1,82531.11,1,1,0,114092.52,0,7114.384622333859,-13490.517708219748
5148,613,0,35,4,123557.65,2,0,1,170903.4,0,52428.97404072811,-66943.68499747473
5149,592,1,31,2,84102.11,2,0,1,116385.24,0,8858.693946589337,-15654.308804035994
5150,652,1,45,9,110827.49,1,1,1,153383.54,1,38376.66230384389,-50465.36603686153
5151,704,0,42,8,129735.3,2,1,1,179565.57,0,59260.67499925391,-75099.93523600964
5152,544,1,29,1,118560.55,1,1,1,164137.36,0,46921.51204963004,-60586.1561793188
5153,487,1,36,1,140137.15,1,1,0,194073.33,0,70757.78605147377,-88756.0691078971
5154,731,1,38,10,123711.73,2,1,0,171340.68,1,52616.549161861934,-67367.6780646269
5155,642,1,56,6,103244.86,2,1,0,143049.72,1,30014.404452937226,-40751.625374221905
5156,812,1,49,8,66079.45,2,0,0,91556.57,1,-11037.736918957025,7699.729690519006
5157,680,1,31,3,127331.46,3,1,1,176433.6,0,56620.864664446075,-72164.10738943609
5158,501,0,27,4,95331.83,2,1,0,132104.76,0,21275.281660363675,-30454.249909680788
5159,738,0,37,7,140950.92,2,1,0,195333.98,0,71667.00329921421,-89949.71329812867
5160,549,0,41,9,95020.8,3,1,1,131710.59,1,20934.580138590194,-30085.42488302751
5161,794,1,55,6,115796.7,1,1,0,160526.36,1,43885.58012096211,-57200.702634920664
5162,575,0,49,7,121205.15,4,1,1,168080.53,1,49864.35345051323,-64312.03655110324
5163,679,1,50,6,132598.38,2,1,1,184017.98,0,62460.883753948736,-79316.55059602491
5164,605,0,41,5,103154.66,1,0,0,143203.78,0,29936.440806302013,-40912.225203146016
5165,813,0,59,2,135078.41,1,1,0,187636.06,1,65214.406512515954,-82731.10303113786
5166,695,0,40,7,139022.24,1,0,1,193383.13,0,69592.64402762448,-88154.53725384538
5167,637,0,40,8,125470.81,1,1,1,174536.17,0,54618.47857880541,-70416.90676606343
5168,743,0,40,8,68155.59,1,1,0,94876.65,0,-8710.02917208419,4550.91032471072
5169,637,1,21,10,125712.2,1,0,0,175072.47,0,54900.788718851254,-70932.84066866798
5170,601,0,41,1,123971.16,1,0,1,172814.99,0,52989.68989816801,-68817.38843778627
5171,499,1,44,6,77627.33,2,1,0,108222.68,0,1769.560326972851,-8019.234881254644
5172,811,1,47,3,123365.34,2,0,0,171995.34,0,52322.0472499548,-68047.26140900096
5173,850,1,38,0,106831.69,1,0,1,148977.72,0,34050.774361122414,-46383.16686472557
5174,500,1,47,8,128486.11,1,1,0,179227.12,0,57988.97164337285,-74859.52060525565
5175,633,1,29,0,138577.34,1,1,0,193362.99,0,69147.52296475098,-88169.00939435387
5176,617,1,34,0,131244.65,2,1,0,183229.02,0,61049.970601988054,-78635.1047566525
5177,776,0,35,8,106365.29,1,1,1,148527.56,0,33550.822632444564,-45970.58744936021
5178,765,1,46,8,119492.88,2,0,1,166896.01,1,48065.26625878556,-63264.06887396575
5179,559,0,67,9,125919.35,1,1,0,175910.95,1,55172.42924180824,-71752.70117558487
5180,657,0,37,4,82500.28,1,1,1,115260.72,0,7174.371683069995,-14657.583493839014
5181,597,0,44,8,78128.13,2,0,1,109153.04,0,2341.1008834977324,-8907.892447004033
5182,629,1,37,1,35549.81,2,0,0,49676.33,0,-44727.610365829605,47082.54220192276
5183,537,1,46,5,100727.5,1,0,1,140857.76,1,27334.417727369764,-38761.784842440306
5184,636,0,49,6,113599.74,2,1,0,158887.09,1,41567.94736610427,-55737.000689866356
5185,554,1,38,3,138731.95,1,1,1,194138.36,0,69361.88083440458,-88930.03084712541
5186,731,0,31,1,132512.26,1,1,1,185466.85,0,62487.544043918766,-80767.73279895642
5187,688,1,32,6,123157.95,1,1,0,172531.23,0,52156.89977195334,-68597.63935963046
5188,791,0,35,5,129828.58,1,1,1,181918.26,1,59536.384865147804,-77438.27538421025
5189,696,0,43,4,114091.38,1,0,1,159888.1,0,42135.84190684829,-56696.80638300353
5190,437,0,28,2,109161.25,1,1,0,152987.42,0,36684.68961171064,-50199.8439062079
5191,731,1,37,1,128932.4,1,1,1,180712.52,0,58549.27266444699,-76305.77473292648
5192,775,0,42,6,133970.22,2,0,1,187839.9,0,64125.393231405906,-83020.39001078089
5193,850,0,44,2,112755.34,2,0,0,158171.36,0,40670.515718132614,-55089.008024389295
5194,644,1,44,8,106022.73,2,0,0,148727.42,0,33224.8171921825,-46196.44759275315
5195,601,1,46,3,98202.76,1,0,0,137763.93,0,24577.03538197179,-35873.370646471354
5196,557,1,27,3,87739.08,1,1,1,123096.56,0,13005.88309794247,-22062.91143608543
5197,689,1,46,7,52016.08,2,1,1,72993.65,0,-26500.238223855315,25114.42035106537
5198,794,1,62,9,123681.32,3,1,0,173586.63,1,52760.65302743732,-69609.20641733834
5199,632,0,41,3,126550.7,1,0,0,177644.52,1,55936.50275418732,-73432.00450546651
5200,598,1,46,7,131769.04,1,0,0,184980.23,1,61708.77637387071,-80340.30159935441
5201,699,1,54,3,111009.32,1,1,1,155905.79,1,38753.822522037,-52965.87736579997
5202,850,0,38,7,115378.94,1,0,1,162087.82,0,43590.345827948724,-58789.89007445025
5203,516,0,51,8,120124.35,2,0,1,168773.54,0,48840.636471387465,-65086.88908924122
5204,606,0,32,5,83161.65,1,1,1,116885.59,0,7959.931762256294,-16226.184111644176
5205,483,1,44,5,136836.49,1,1,0,192359.9,1,67334.02885024628,-87304.14437157843
5206,683,1,35,1,132371.3,2,0,0,186123.57,0,62398.010440186816,-81433.41657484681
5207,850,0,71,10,69608.14,1,1,0,97893.4,1,-7027.582965896811,1656.0772652158346
5208,766,0,27,5,126285.73,1,1,0,177614.17,1,55669.97721413008,-73422.32343036782
5209,681,0,30,2,128393.29,1,1,1,180593.45,0,58002.54331580624,-76228.93199620784
5210,568,1,26,10,109819.16,2,1,0,154491.39,0,37457.41274103554,-51648.17777631579
5211,578,0,23,10,88980.32,1,1,1,125222.36,0,14408.464993249574,-24085.896030768436
5212,785,1,36,4,135438.4,1,0,0,190627.01,0,65805.58721376075,-85685.06315470704
5213,660,0,38,6,109869.32,1,1,1,154641.91,0,37519.11162725461,-51794.34742377498
5214,622,1,34,7,98675.74,1,1,0,138906.85,1,25137.34665802407,-36976.107034625646
5215,528,0,34,1,125566.9,1,1,1,176763.27,0,54887.234729581185,-72629.81861255513
5216,820,1,29,3,82344.84,1,0,1,115985.38,0,7075.680012283158,-15392.125947059865
5217,565,0,36,6,106192.1,1,1,0,149575.59,0,33459.54408638297,-47028.90294016249
5218,524,1,37,9,127480.58,2,1,0,179634.69,0,57018.1306888071,-75343.94946790927
5219,707,0,58,6,89685.92,1,0,1,126471.13,0,15208.915328157027,-25276.09695028422
5220,534,0,35,2,81951.74,2,1,0,115668.53,0,6659.1578387308155,-15106.762074627264
5221,508,0,49,1,93817.41,2,1,1,132468.76,1,19793.70394872233,-30934.760942871915
5222,660,0,26,4,115021.76,1,0,1,162443.05,0,43261.82998864637,-59171.786596220154
5223,664,1,36,0,103502.22,1,1,1,146191.82,0,30515.003972110084,-43864.24911965659
5224,617,1,35,2,104508.1,1,1,1,147636.46,0,31630.03691434505,-45226.409260581604
5225,667,1,39,4,83765.35,2,1,0,118358.54,0,8676.198968471297,-17647.8018400474
5226,503,0,42,8,104430.08,1,1,1,147557.71,0,31546.135734671527,-45153.9565142597
5227,681,0,65,7,134714.7,2,0,1,190419.81,0,65067.98079131424,-85534.69202174213
5228,551,0,76,2,128410.71,2,1,1,181718.73,0,58107.2993434314,-77349.4610010698
5229,610,1,50,5,130554.51,3,1,0,184758.17,1,60480.66927497042,-80213.23305580071
5230,597,1,40,9,106756.01,2,1,0,151167.94,0,34145.41381975686,-48572.650271620085
5231,631,0,48,1,106396.48,1,1,1,150661.42,1,33747.6334828389,-48095.58113314246
5232,633,0,29,10,130206.28,1,1,0,184654.87,0,60125.46878088024,-80137.28867072932
5233,486,0,62,9,118356.89,2,1,0,168034.83,1,47021.14569755636,-64487.67176768639
5234,678,0,55,4,129646.91,1,1,1,184125.1,1,59526.64656701738,-79652.55933374194
5235,741,0,37,9,105261.76,2,1,1,149503.54,0,32526.42007717354,-47029.32052643826
5236,640,1,31,10,118613.34,1,1,0,168469.65,0,47310.59079219449,-64901.26211310263
5237,729,0,44,4,107726.93,2,1,0,153064.87,0,35260.719086581325,-50388.44885918011
5238,592,0,36,1,126477.42,1,0,0,179718.17,0,56024.48409766215,-75505.0829067704
5239,487,1,40,6,136093.74,1,0,1,193408.43,0,66674.9512988281,-88407.18991392727
5240,635,0,29,7,105405.97,1,1,1,149853.89,0,32697.40181398505,-47367.41337545715
5241,748,0,35,5,105492.53,1,1,1,150057.2,0,32799.49062671623,-47563.3866973356
5242,602,0,37,3,107592.89,2,0,1,153122.73,0,35131.576092822645,-50456.54413048835
5243,725,0,37,6,124348.38,2,0,1,176984.34,0,53689.56507749212,-72944.85103547986
5244,550,1,33,9,72788.03,1,1,1,103608.06,0,-3413.497045019645,-3794.373319903644
5245,459,0,50,5,109387.9,1,1,0,155721.15,0,37122.95790112259,-52907.7158622534
5246,756,0,38,6,119208.85,1,1,0,169763.89,1,48004.81457681338,-66145.34542836974
5247,604,0,31,6,134837.58,1,1,0,192029.19,0,65315.47384119446,-87129.66888833852
5248,570,0,29,4,122028.65,2,1,1,173792.77,0,51128.98092979682,-69943.07159066168
5249,577,0,60,10,125389.7,2,1,1,178616.73,0,54854.51087055926,-74491.44214706075
5250,808,0,24,4,122168.65,1,1,0,174107.04,0,51292.9666823058,-70245.51924734394
5251,665,1,41,8,96147.55,1,1,0,137037.97,0,22471.654636803203,-35309.21131838576
5252,514,1,45,3,109032.23,1,0,1,155407.21,1,36743.981874392375,-52622.345297174856
5253,758,0,51,8,81710.46,1,1,1,116520.07,0,6484.7396549929645,-15974.467465199601
5254,491,0,26,4,102251.14,1,1,1,145900.89,0,29245.10696558112,-43671.357679143475
5255,795,0,37,2,139265.63,2,1,1,198745.94,0,70251.7777207162,-93482.24880886602
5256,668,1,36,3,133686.52,1,1,0,190958.48,1,64084.739085922185,-86151.58410221047
5257,521,1,49,2,127948.57,1,1,1,182765.14,0,57727.819247444575,-78428.60081745674
5258,669,1,42,1,103873.39,1,1,0,148611.52,0,31072.967870728113,-46247.816090933586
5259,640,0,40,8,110340.68,1,1,1,157886.6,0,38241.03171313591,-54992.63211503743
5260,753,1,46,3,111512.75,3,1,0,159576.75,1,39540.82069293221,-56586.653879111676
5261,470,1,25,8,127974.06,2,1,1,183259.35,0,57791.61219412829,-78919.33888612226
5262,506,0,59,8,119152.1,2,1,1,170679.74,0,48019.35893496151,-67062.83743805705
5263,721,1,33,4,72535.45,1,1,1,103931.49,0,-3640.1948965344077,-4136.441425865772
5264,607,1,33,8,91301.72,1,0,1,130824.57,0,17157.924110690383,-29490.905742326773
5265,635,1,44,2,79064.85,2,0,1,113291.75,0,3596.4059964267212,-12961.356866726806
5266,793,1,32,1,96408.98,1,1,1,138191.81,0,22821.903909679575,-36439.263424946745
5267,456,0,29,5,107000.49,1,1,1,153419.62,0,34564.02037914676,-50798.543972879284
5268,638,0,44,9,77637.35,2,1,1,111346.22,0,2022.1266678033949,-11132.562790633883
5269,676,0,29,7,131959.86,1,0,0,189268.81,0,62232.07345771705,-84601.11016843864
5270,812,0,44,4,115049.15,2,1,0,165038.41,0,43490.69542037854,-61757.18064188594
5271,615,1,35,2,97440.02,2,1,1,139816.1,0,23975.97132095315,-37978.57747857511
5272,687,1,24,3,110495.27,1,1,0,158615.41,0,38451.75486360151,-55707.23537398626
5273,465,0,41,9,117221.15,1,1,0,168280.95,0,45907.94925248229,-64821.250549468205
5274,688,0,20,8,137624.4,2,1,1,197582.79,0,68525.17268092031,-92450.0705795799
5275,666,0,46,5,123873.19,1,1,1,177844.06,0,53282.575871147994,-73838.87817696328
5276,644,0,26,8,96659.64,2,1,1,138775.69,0,23117.1497704338,-37001.914176210994
5277,707,1,33,2,58036.33,1,1,1,83335.78,0,-19694.996357351847,15271.059798005725
5278,669,0,39,3,119452.03,1,1,1,171575.54,0,48387.9527340924,-67932.63884133515
5279,657,0,34,3,107136.6,1,1,0,153895.46,0,34736.67515901816,-51262.37586728441
5280,611,1,41,2,114206.84,1,1,0,164061.6,0,42575.06795175461,-60848.73549048315
5281,747,0,42,4,80214.36,1,1,0,115241.96,1,4893.899424861617,-14816.40525333765
5282,383,1,48,8,95808.19,1,0,0,137702.01,1,22184.886490572197,-35997.60155039427
5283,535,0,48,9,109472.47,1,1,0,157358.43,1,37334.424976935705,-54533.48309169375
5284,704,1,24,7,113034.22,1,1,0,162503.48,1,41284.98603752175,-59386.387051033504
5285,693,1,34,10,107556.06,2,0,0,154631.35,0,35212.01816425578,-51963.46785384754
5286,555,1,51,9,138214.5,1,1,0,198715.27,1,69201.43820417534,-93533.30333285141
5287,739,0,45,7,102703.62,1,0,1,147802.94,1,29843.93677873496,-45532.52265243196
5288,781,0,35,4,80790.74,1,1,0,116429.51,0,5560.764549919869,-15955.606718457444
5289,473,1,35,7,131504.73,1,1,0,189560.43,0,61800.96342176504,-84927.19564567473
5290,520,0,34,4,134007.9,1,1,1,193209.11,0,64579.93182308914,-88370.4589012926
5291,741,0,36,8,116993.43,2,1,0,168816.22,0,45722.488865159314,-65372.58790857757
5292,656,0,43,7,134919.85,1,1,0,194691.95,0,65604.2868600345,-89777.99770771105
5293,704,0,32,7,127785.17,4,0,0,184464.7,1,57696.90285223134,-80135.71708041175
5294,640,1,46,5,107978.4,2,1,0,155876.06,0,35729.74684033001,-53171.61973619769
5295,468,1,32,8,137649.47,1,0,0,198714.29,0,68638.03764299817,-93576.20704515101
5296,607,0,39,2,84468.67,2,1,1,121945.42,0,9655.952720727086,-21169.229103822996
5297,619,1,42,8,132796.04,3,1,1,191821.35,1,63263.95880802709,-87081.0032835043
5298,790,1,33,10,135120.72,1,0,0,195204.99,0,65844.39431205216,-90273.88821120343
5299,561,0,29,9,120268.13,1,1,1,173870.39,0,49379.805837086824,-70157.17983867794
5300,774,1,42,3,137781.65,1,0,0,199316.19,0,68816.56518277946,-94166.02308030696
5301,609,0,31,9,103837.75,1,1,1,150218.11,0,31162.203259943868,-47852.32201544095
5302,614,1,37,6,96340.81,2,1,1,139377.24,1,22845.999042350224,-37626.407951597175
5303,748,1,27,2,90971.85,1,1,1,131662.47,0,16894.123303821627,-30351.892559872675
5304,631,1,31,2,88161.85,2,1,0,127630.88,0,13779.513981393347,-26550.704491914275
5305,783,1,37,1,136689.66,1,1,0,197890.65,0,67617.16522711667,-92829.59272206506
5306,739,0,58,1,110597.76,1,0,1,160122.66,1,38670.98958286903,-57201.973648140134
5307,686,1,41,4,129553.76,2,1,0,187599.8,0,59703.624396941006,-83123.9993603014
5308,835,0,20,4,124365.42,1,0,0,180197.74,1,53956.10842937526,-76147.22250084969
5309,641,1,40,2,110086.69,1,1,0,159773.14,0,38134.31820789654,-56893.19947639541
5310,585,1,56,1,128472.8,1,1,0,186476.91,1,58538.72409141816,-82088.44868408496
5311,614,1,41,3,123475.04,1,1,1,179227.52,0,52993.067837114235,-75249.08060390584
5312,708,1,23,4,71433.08,1,1,0,103697.57,0,-4757.402083289895,-3988.838418554429
5313,729,0,39,6,127415.85,1,1,1,184977.2,1,57368.49946609157,-80675.35069974567
5314,758,1,61,8,125397.21,1,1,0,182184.09,1,55139.0424292892,-78047.44445220595
5315,790,0,50,8,121438.58,1,1,1,176471.78,1,50748.748125044134,-72659.81495388834
5316,600,1,43,5,134022.06,1,1,0,194764.83,0,64714.86765616214,-89920.38048594963
5317,622,1,52,9,111973.97,1,1,1,162756.29,1,40247.570795090265,-59720.77315811456
5318,782,0,23,10,98052.66,1,1,1,142587.32,0,24801.97658091292,-40693.84967829839
5319,566,0,54,4,118614.6,2,1,1,172601.62,0,47632.736720851906,-69020.65538043997
5320,701,1,48,1,92072.68,1,1,1,133992.36,0,18172.568434031113,-32589.255240920527
5321,582,1,39,1,132077.48,2,1,0,192255.15,0,62581.25766031125,-87569.29691037592
5322,764,1,39,1,129068.54,2,1,1,187905.12,0,59243.58182285057,-83466.07937277752
5323,696,1,66,7,119499.42,2,1,1,174027.3,0,48625.60458361103,-70373.31375726513
5324,564,0,37,9,100252.18,1,1,1,146033.52,0,27262.484918016726,-43958.8268471828
5325,681,1,41,0,120549.29,2,1,0,175722.31,0,49803.93869585911,-71981.67140438092
5326,566,0,42,3,108010.78,1,1,1,157486.1,0,35887.06463629592,-54774.28281060084
5327,654,1,29,4,96974.97,1,0,1,141404.07,0,23635.648518659924,-39597.867449157966
5328,639,1,38,4,81550.94,2,0,1,118974.77,0,6516.333149236945,-18434.142744816356
5329,700,1,32,8,110923.15,2,1,1,161845.81,1,39129.216836156214,-58894.649781107546
5330,648,1,54,7,118241.02,1,1,0,172586.89,1,47259.14182520252,-69034.98196684464
5331,608,1,30,2,91057.37,2,1,0,132973.17,0,17081.17315194391,-31651.9930086118
5332,593,1,38,5,85626.6,1,1,1,125079.65,0,11053.790958283304,-24204.068102263784
5333,611,1,40,8,100812.33,2,1,0,147358.27,0,27923.82423165413,-45236.074319628584
5334,462,0,34,1,94682.56,2,1,0,138478.2,0,21122.93592837546,-36858.86397118283
5335,634,0,37,5,115345.86,2,0,0,168781.8,0,44077.220654372526,-65466.22310237018
5336,592,1,70,5,71816.74,2,1,0,105096.82,1,-4266.235396632729,-5354.067617940724
5337,826,1,29,4,129938.07,1,0,1,190200.53,0,60288.748672882815,-85687.02873766718
5338,635,0,43,10,122198.21,2,0,1,179144.54,0,51713.649971442275,-75265.51024050532
5339,581,1,47,1,122949.14,1,0,0,180251.68,1,52548.29248546692,-76310.98919512217
5340,720,0,21,2,123200.78,1,1,1,180712.28,0,52834.94406898993,-76750.65526756164
5341,672,0,68,0,126061.51,2,1,1,184936.77,0,56015.109528616405,-80740.22148294687
5342,549,1,38,8,107283.4,1,0,0,157442.75,0,35158.514656391184,-54787.552399135755
5343,647,0,52,7,130013.12,1,1,1,190806.36,1,60410.61939841058,-86285.2011786634
5344,606,0,45,5,63832.43,1,1,1,93707.8,0,-13110.90728413003,5380.491601708435
5345,525,0,36,2,114628.4,1,0,1,168290.06,0,43323.7377254352,-65031.68678076732
5346,697,0,43,10,128226.37,1,0,0,188486.94,0,58449.13902083439,-84111.54565026784
5347,578,0,37,1,135650.88,1,1,0,199428.19,0,66700.9264536418,-94443.16185565537
5348,778,1,29,7,123229.46,1,1,0,181221.09,0,52903.05241263171,-77255.7010992748
5349,597,1,35,8,131101.04,1,1,1,192852.67,0,61654.17038262386,-88240.84297977126
5350,661,1,64,8,128751.65,2,1,0,189398.18,1,59043.599600376,-84979.24022723333
5351,685,0,58,1,104796.54,1,1,1,154181.41,0,32425.889801142228,-51729.19206116165
5352,574,0,34,1,112572.39,1,0,0,165626.6,0,41067.09229854451,-62535.94111813837
5353,700,1,28,3,99705.69,2,0,0,146723.72,0,26771.247829930075,-44689.38254950475
5354,606,0,47,3,93578.68,2,0,1,137720.56,1,19963.55261252282,-36189.239388691814
5355,445,1,38,6,119413.62,2,1,0,175756.36,0,48674.340636158195,-72103.81589026115
5356,727,0,61,0,128213.96,2,1,1,188729.08,1,58455.571555751565,-84353.91798994214
5357,721,0,37,3,107720.64,1,1,1,158591.12,0,35683.61861334923,-55898.49740114737
5358,729,1,39,1,131513.26,1,1,1,193715.0,0,62132.11557383788,-89068.55504058412
5359,737,1,32,7,128551.36,2,0,1,189402.71,0,58844.26687747182,-84999.31095352414
5360,705,1,31,9,110941.93,2,1,0,163484.8,0,39275.2247344233,-60527.23134699909
5361,691,1,44,6,134066.1,2,1,1,197572.41,0,64976.81322679853,-92716.06078083941
5362,524,1,25,7,131402.21,1,0,0,193668.49,0,62017.786955640746,-89030.81037654191
5363,593,1,46,7,98752.51,1,1,0,145560.38,0,25730.60020263359,-43603.58061203838
5364,511,1,57,8,122950.31,1,1,1,181258.76,0,52627.66853574417,-77314.93703284126
5365,664,0,33,7,97286.16,2,1,0,143433.33,0,24103.49188290191,-41596.8316566991
5366,687,0,41,10,134318.21,2,1,1,198064.52,0,65266.37921447619,-93187.10560914624
5367,664,0,35,1,115024.5,1,0,1,169665.79,0,43825.48247666165,-66372.50018232325
5368,555,1,46,4,120392.99,1,1,0,177719.88,1,49803.24159821891,-73985.34720205757
5369,685,0,31,7,122449.31,2,1,1,180769.55,0,52090.19092156191,-76866.11184277323
5370,669,1,50,4,112650.89,1,0,0,166386.22,1,41204.34856871566,-63287.170298213954
5371,586,0,27,5,130231.8,2,1,1,192427.16,0,60754.510189878674,-87884.12362492854
5372,731,0,37,3,116880.53,1,0,0,172718.35,1,45912.97062422597,-69271.70086297579
5373,847,0,51,5,97565.74,1,0,0,144184.06,1,24440.53131776354,-42323.58144928602
5374,668,0,47,7,106854.21,1,0,1,157959.02,1,34770.715761425825,-55335.59385503772
5375,477,1,30,6,131286.46,1,1,0,194144.45,0,61939.349342799294,-89514.32224654195
5376,834,1,49,2,131394.56,1,0,0,194365.76,1,62064.31337357788,-89726.56759481394
5377,605,0,36,7,128829.25,1,1,0,190588.59,0,59213.41226234904,-86160.02882025098
5378,465,1,51,8,122522.32,1,0,0,181297.65,1,52203.9908671881,-77386.94760139946
5379,690,1,36,10,91760.11,1,1,1,135784.94,0,18000.154701072977,-34400.69578403473
5380,482,1,48,2,69329.47,1,0,0,102640.52,1,-6936.751843057867,-3098.348662215634
5381,671,0,31,0,116234.61,1,1,0,172096.08,0,45220.67506641973,-68701.47278734583
5382,533,0,38,4,70362.52,2,1,1,104189.46,0,-5786.5300935798405,-4562.383472755548
5383,645,0,40,6,131411.24,1,1,1,194656.11,0,62103.4898432728,-90014.74594985147
5384,775,1,32,2,108698.96,2,1,1,161069.73,0,36851.47422747648,-58293.64482274519
5385,766,0,37,2,99660.13,2,0,1,147700.78,0,26801.704941476797,-45667.02968223975
5386,751,0,33,4,79281.61,1,1,0,117547.76,0,4143.035731907162,-17187.679159328476
5387,538,1,42,4,80380.24,1,1,0,119216.46,0,5367.937607973499,-18766.020125628052
5388,725,0,45,8,116917.07,1,0,0,173464.43,1,46007.34109718083,-70012.68990384946
5389,819,0,38,9,122334.26,2,1,1,181507.44,0,52032.794506686136,-77610.70770534582
5390,527,0,37,5,93722.73,2,1,1,139093.73,0,20213.80765697037,-37547.07553561482
5391,771,1,47,3,72664.0,2,1,1,107874.39,0,-3205.825510921003,-8057.44993980844
5392,529,1,39,2,82766.43,1,1,1,122925.44,0,8034.961681331438,-22278.486161788267
5393,655,0,37,9,121342.24,1,1,1,180241.44,0,50945.45093859261,-76425.57235751118
5394,670,1,45,9,104930.38,1,1,0,155921.81,1,32694.485493431082,-53453.94184181142
5395,678,0,54,7,128914.97,1,0,0,191746.23,1,59388.77691054358,-87307.51528715053
5396,574,0,33,3,129834.67,1,1,0,193131.42,0,60413.272584957536,-88617.09796076393
5397,505,1,45,9,131355.3,3,1,0,195395.33,1,62105.12557427271,-90756.0781756408
5398,800,0,60,6,88541.57,2,1,1,131718.12,0,14475.505502401556,-30596.110718218235
5399,671,0,45,2,106376.85,1,0,1,158264.62,0,34318.53048057517,-55677.34285133297
5400,688,0,35,5,111578.18,1,0,0,166165.93,1,40117.77059664544,-63150.85262617243
5401,650,1,32,4,79450.09,1,1,1,118324.75,0,4371.347267798329,-17949.238656967213
5402,687,0,34,5,128270.56,1,1,0,191092.62,0,58695.553507333076,-86705.92439850677
5403,747,0,29,7,117726.33,1,1,1,175398.34,0,46964.345335116566,-71877.91177273462
5404,613,0,26,4,100446.57,1,0,1,149653.81,0,27737.441324797397,-47553.08657021926
5405,647,0,47,5,105603.21,2,1,1,157360.9,0,33477.04351608413,-54836.433446887626
5406,666,0,30,7,109805.3,1,0,1,163625.56,0,38152.95860407088,-60755.83746902541
5407,644,1,34,10,122196.99,2,1,1,182099.71,0,51941.93330369724,-78211.84998325993
5408,595,1,44,4,96553.52,2,1,0,143952.24,1,23413.362689855887,-42171.071779064776
5409,539,1,34,4,91622.42,1,1,1,136603.42,0,17926.44256109883,-35227.39741257468
5410,437,0,49,9,111634.29,2,0,1,166440.32,0,40195.018037261165,-63420.05719338718
5411,520,1,39,1,73493.17,1,0,1,109626.13,1,-2243.12134988184,-9739.506629201054
5412,744,0,54,6,93806.31,2,0,1,140068.77,0,20372.859348805545,-38512.679210816335
5413,529,0,67,8,103101.56,2,1,1,154002.02,1,30722.095913612047,-51681.97710921707
5414,790,0,24,7,107418.27,1,0,1,160450.21,0,35526.54002610513,-57775.45468254376
5415,806,0,34,2,96152.68,2,1,0,143711.02,0,22995.00200478707,-41961.70901708298
5416,721,1,55,3,44020.89,1,1,0,65864.4,1,-35024.94159249414,31601.22979236198
5417,710,0,49,10,129164.88,1,1,1,193266.72,0,59756.01424959006,-88804.00501708985
5418,692,0,24,2,120596.93,1,0,1,180490.53,0,50221.736587605854,-76731.79102735102
5419,652,1,31,3,103696.97,3,0,0,155221.05,1,31410.379027130555,-52851.085387171726
5420,850,1,32,0,116968.91,1,0,0,175094.62,0,46185.626829781824,-71633.93022662247
5421,837,0,37,6,94001.61,2,1,0,140723.05,0,20618.381952755222,-39149.81586220308
5422,684,1,46,3,102955.14,2,1,0,154137.33,0,30586.627725254617,-51828.249024548415
5423,601,0,47,1,64430.06,2,0,1,96517.97,0,-12296.843391647997,2625.2208303333214
5424,513,1,41,9,107135.04,2,1,1,160546.58,0,35251.64698539012,-57893.53024121669
5425,644,1,40,4,77270.08,2,1,1,115800.1,1,2001.85589341962,-15601.51381658289
5426,634,0,37,3,111432.77,2,1,1,167032.49,0,40040.09661871347,-64026.08826865584
5427,516,1,29,2,104982.57,1,1,0,157378.5,0,32859.64342431811,-54902.17987690253
5428,501,0,38,9,88977.39,2,0,1,133403.07,0,15040.860165956597,-32242.127010728676
5429,781,1,48,0,57098.96,1,1,0,85644.06,1,-20450.272718951583,12896.95485842006
