,Gender,IsActiveMember,Exited,CreditScore_sign,Age_log,Age_gtmean,Age_gtq3,Age_pow20,Age_sign,Tenure_log,Balance_log,Balance_sqrt,Balance_gtmean,Balance_pow20,EstimatedSalary_sign,Geography_France,Geography_Germany,Geography_Spain,"AgeBins_(17.999, 31.0]","AgeBins_(31.0, 35.0]","AgeBins_(35.0, 40.0]","AgeBins_(40.0, 46.0]","AgeBins_(46.0, 92.0]"
8113,0,0,1,1,3.912023005428146,1,1,2500.0,1,2.1972245773362196,11.775469559421184,360.5875483152462,1,16906079346.624401,1.0,0,1,0,0,0,0,0,1
8114,0,1,0,1,3.6635616461296463,1,0,1521.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
8115,0,0,0,1,3.4965075614664802,0,0,1089.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
8116,0,1,1,1,3.6109179126442243,0,0,1369.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
8117,1,1,0,1,3.5263605246161616,0,0,1156.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
8118,0,0,0,1,3.7376696182833684,1,0,1764.0,1,0.0,11.588557567903466,328.41524020666276,1,11633039692.164902,1.0,0,1,0,0,0,0,1,0
8119,0,1,0,1,3.367295829986474,0,0,841.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
8120,0,1,0,1,3.258096538021482,0,0,676.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
8121,0,1,0,1,3.295836866004329,0,0,729.0,1,0.0,11.036386929662173,249.18446982105445,0,3855528230.4100003,1.0,1,0,0,1,0,0,0,0
8122,0,1,0,1,3.8918202981106265,1,1,2401.0,1,1.3862943611198906,11.946942331204355,392.8670131227614,1,23822221593.360096,1.0,1,0,0,0,0,0,0,1
8123,0,1,0,1,3.2188758248682006,0,0,625.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
8124,0,0,1,1,3.6635616461296463,1,0,1521.0,1,1.0986122886681098,11.815318991366969,367.8442061525504,1,18308622903.609596,1.0,0,1,0,0,0,1,0,0
8125,1,0,0,1,3.828641396489095,1,1,2116.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
8126,1,1,0,1,3.713572066704308,1,0,1681.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0
8127,0,1,0,1,3.713572066704308,1,0,1681.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
8128,0,1,0,1,4.007333185232471,1,1,3025.0,1,2.0794415416798357,11.793491604116253,363.8514944314507,1,17526558714.168102,1.0,1,0,0,0,0,0,0,1
8129,1,0,1,1,3.7612001156935624,1,0,1849.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
8130,0,0,1,1,4.07753744390572,1,1,3481.0,1,0.6931471805599453,11.81361070362774,367.530148423228,1,18246176848.1281,1.0,0,1,0,0,0,0,0,1
8131,1,0,0,1,3.5263605246161616,0,0,1156.0,1,2.1972245773362196,11.531367952008603,319.1572653097529,1,10375736661.0496,1.0,0,1,0,0,1,0,0,0
8132,1,0,0,1,3.258096538021482,0,0,676.0,1,1.791759469228055,11.821983044740671,369.07191711101507,1,18554275590.246395,1.0,1,0,0,1,0,0,0,0
8133,1,0,0,1,3.58351893845611,0,0,1296.0,1,2.1972245773362196,11.30506269062254,285.01201729049956,1,6598613454.422501,1.0,0,1,0,0,0,1,0,0
8134,0,1,0,1,3.871201010907891,1,1,2304.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1
8135,1,0,0,1,3.58351893845611,0,0,1296.0,1,0.0,11.81301146465513,367.42004572423645,1,18224322306.3001,1.0,1,0,0,0,0,1,0,0
8136,1,0,1,1,3.6888794541139363,1,0,1600.0,1,2.0794415416798357,11.921654042165638,387.93081857465256,1,22647336413.7024,1.0,1,0,0,0,0,1,0,0
8137,1,1,0,1,3.1354942159291497,0,0,529.0,1,1.0986122886681098,11.661539675367367,340.6208008915486,1,13461227467.6009,1.0,0,1,0,1,0,0,0,0
8138,1,0,0,1,3.6635616461296463,1,0,1521.0,1,2.1972245773362196,11.733857933641838,353.16273869138575,1,15556056220.166399,1.0,0,1,0,0,0,1,0,0
8139,0,1,0,1,3.295836866004329,0,0,729.0,1,1.9459101490553132,11.962801256544623,395.9946211755912,1,24589921801.8276,1.0,1,0,0,1,0,0,0,0
8140,0,0,1,1,3.6635616461296463,1,0,1521.0,1,1.3862943611198906,12.240642946876273,455.0109449233062,1,42863474662.2016,1.0,0,0,1,0,0,1,0,0
8141,1,1,0,1,3.784189633918261,1,0,1936.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
8142,1,1,0,1,4.30406509320417,1,1,5476.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1
8143,1,1,0,1,3.5263605246161616,0,0,1156.0,1,0.0,11.788561878902243,362.95575487929653,1,17354605552.1344,1.0,0,1,0,0,1,0,0,0
8144,1,0,0,1,3.7376696182833684,1,0,1764.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
8145,0,1,0,1,3.9318256327243257,1,1,2601.0,1,0.0,11.682984392107484,344.29270976888256,1,14051131794.0009,1.0,1,0,0,0,0,0,0,1
8146,1,0,0,1,3.6109179126442243,0,0,1369.0,1,1.9459101490553132,11.76481715993399,358.6720925859719,1,16549708409.7489,1.0,1,0,0,0,0,1,0,0
8147,0,1,0,1,3.367295829986474,0,0,841.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
8148,1,1,0,1,3.8918202981106265,1,1,2401.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
8149,1,0,1,1,3.1780538303479458,0,0,576.0,1,0.6931471805599453,11.611932801858789,332.27615021244003,1,12189802807.353601,1.0,0,1,0,1,0,0,0,0
8150,1,1,0,1,3.5553480614894135,0,0,1225.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
8151,1,0,1,1,3.8066624897703196,1,1,2025.0,1,2.0794415416798357,11.619603422420388,333.5529793001406,1,12378251332.608099,1.0,0,1,0,0,0,0,1,0
8152,1,1,0,1,3.2188758248682006,0,0,625.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
8153,0,1,0,1,3.6109179126442243,0,0,1369.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
8154,1,1,0,1,3.6109179126442243,0,0,1369.0,1,1.0986122886681098,12.2680055875929,461.2788744349778,1,45274562395.240005,1.0,1,0,0,0,0,1,0,0
8155,0,1,0,1,3.9318256327243257,1,1,2601.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1
8156,1,1,0,1,3.4965075614664802,0,0,1089.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
8157,1,1,0,1,2.995732273553991,0,0,400.0,1,0.0,11.800457576178385,365.12099364457254,1,17772446621.9556,1.0,0,0,1,1,0,0,0,0
8158,1,1,0,1,3.5263605246161616,0,0,1156.0,1,0.0,11.752908748735639,356.54283052671246,1,16160203737.384098,1.0,0,1,0,0,1,0,0,0
8159,0,1,0,1,3.5553480614894135,0,0,1225.0,1,0.0,11.800940981823246,365.20925508535515,1,17789637532.839996,1.0,0,1,0,0,1,0,0,0
8160,1,0,0,1,3.6888794541139363,1,0,1600.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
8161,1,0,1,1,3.970291913552122,1,1,2809.0,1,1.3862943611198906,11.389414669471302,297.2897744625604,1,7811238281.064101,1.0,1,0,0,0,0,0,0,1
8162,1,0,0,1,3.5553480614894135,0,0,1225.0,1,2.0794415416798357,11.68841314056656,345.2285185207039,1,14204523130.2529,1.0,0,0,1,0,1,0,0,0
8163,1,1,0,1,3.6888794541139363,1,0,1600.0,1,1.0986122886681098,11.439170307493166,304.7784605250181,1,8628535379.8081,1.0,0,1,0,0,0,1,0,0
8164,1,1,0,1,3.332204510175204,0,0,784.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
8165,0,0,1,1,3.6635616461296463,1,0,1521.0,1,1.3862943611198906,11.628842048777418,335.0973291448322,1,12609093507.6484,1.0,0,1,0,0,0,1,0,0
8166,1,1,0,1,3.7612001156935624,1,0,1849.0,1,2.0794415416798357,11.763003874138578,358.34705245055386,1,16489798407.0121,1.0,0,0,1,0,0,0,1,0
8167,0,0,0,1,3.332204510175204,0,0,784.0,1,2.1972245773362196,11.988278075374948,401.0712280879794,1,25875337987.0969,1.0,0,1,0,1,0,0,0,0
8168,0,1,0,1,3.7612001156935624,1,0,1849.0,1,1.791759469228055,11.62703991291347,334.79551968328366,1,12563728711.0416,1.0,0,1,0,0,0,0,1,0
8169,1,0,0,1,3.5263605246161616,0,0,1156.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
8170,0,1,0,1,3.2188758248682006,0,0,625.0,1,1.791759469228055,12.059963743754038,415.70749331711596,1,29864236193.7984,1.0,0,1,0,1,0,0,0,0
8171,0,0,0,1,3.367295829986474,0,0,841.0,1,1.791759469228055,11.859270660285974,376.0173666202134,1,19990866287.683598,1.0,1,0,0,1,0,0,0,0
8172,0,0,0,1,3.4657359027997265,0,0,1024.0,1,2.302585092994046,11.298842616234007,284.12699625343595,1,6517034202.422499,1.0,1,0,0,0,1,0,0,0
8173,1,0,0,1,3.295836866004329,0,0,729.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
8174,0,1,0,1,3.58351893845611,0,0,1296.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
8175,1,0,0,1,3.4965075614664802,0,0,1089.0,1,2.302585092994046,11.333267318148906,289.0598207983946,1,6981534949.1364,1.0,0,1,0,0,1,0,0,0
8176,1,0,0,1,3.367295829986474,0,0,841.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0
8177,0,1,0,1,2.8903717578961645,0,0,324.0,1,2.302585092994046,11.930073659269315,389.56737543074627,1,23031929252.3076,1.0,1,0,0,1,0,0,0,0
8178,1,1,0,1,3.4339872044851463,0,0,961.0,1,0.0,11.843545324074672,373.07245944990365,1,19371924190.9636,1.0,0,0,1,1,0,0,0,0
8179,1,0,0,1,3.258096538021482,0,0,676.0,1,2.0794415416798357,11.720965855576866,350.89355935953,1,15160083289.164099,1.0,0,1,0,1,0,0,0,0
8180,1,0,0,1,3.295836866004329,0,0,729.0,1,1.6094379124341003,11.737410036714472,353.7905312469513,1,15666963136.707602,1.0,1,0,0,1,0,0,0,0
8181,0,1,0,1,3.5553480614894135,0,0,1225.0,1,2.1972245773362196,11.706476979090619,348.36071822178803,1,14727082139.9361,1.0,0,1,0,0,1,0,0,0
8182,0,1,0,1,3.828641396489095,1,1,2116.0,1,2.302585092994046,11.266210784467985,279.52881783458395,1,6105290754.0496,1.0,0,1,0,0,0,0,1,0
8183,0,0,0,1,3.6888794541139363,1,0,1600.0,1,1.9459101490553132,11.469079214494485,309.3705060279664,1,9160425156.212101,1.0,0,1,0,0,0,1,0,0
8184,1,1,0,1,3.912023005428146,1,1,2500.0,1,1.791759469228055,11.655598990656921,339.6105416502851,1,13302236039.502401,1.0,1,0,0,0,0,0,0,1
8185,1,1,1,1,3.4965075614664802,0,0,1089.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
8186,1,1,0,1,3.6109179126442243,0,0,1369.0,1,1.3862943611198906,11.623778588601404,334.2500261780094,1,12482046604.6864,1.0,1,0,0,0,0,1,0,0
8187,1,1,0,1,3.784189633918261,1,0,1936.0,1,1.9459101490553132,12.171548589794211,439.560030030029,1,37331271097.52039,1.0,0,0,1,0,0,0,1,0
8188,0,0,0,1,3.332204510175204,0,0,784.0,1,0.0,11.856788678052684,375.5510218332524,1,19891878227.6449,1.0,0,0,1,1,0,0,0,0
8189,0,1,0,1,3.4011973816621555,0,0,900.0,1,0.0,11.753420485081875,356.6340701615593,1,16176751731.3796,1.0,1,0,0,1,0,0,0,0
8190,0,0,0,1,3.6109179126442243,0,0,1369.0,1,1.9459101490553132,11.215328131716985,272.5069356915526,0,5514552055.6009,1.0,1,0,0,0,0,1,0,0
8191,1,0,0,1,3.332204510175204,0,0,784.0,1,1.0986122886681098,11.849302339901802,374.14789856419077,1,19596262178.2225,1.0,0,1,0,1,0,0,0,0
8192,0,1,0,1,3.4339872044851463,0,0,961.0,1,1.3862943611198906,11.023486996785882,247.582410522234,0,3757328338.7025003,1.0,1,0,0,1,0,0,0,0
8193,1,1,0,1,3.4657359027997265,0,0,1024.0,1,1.0986122886681098,11.724016920670296,351.4292674209136,1,15252874916.4009,1.0,1,0,0,0,1,0,0,0
8194,0,1,0,1,3.912023005428146,1,1,2500.0,1,1.9459101490553132,11.760261991881912,357.85611633727876,1,16399619721.0,1.0,0,0,1,0,0,0,0,1
8195,0,1,0,1,3.2188758248682006,0,0,625.0,1,1.6094379124341003,12.028056666419495,409.12810952072215,1,28018009389.3561,1.0,0,0,1,1,0,0,0,0
8196,1,1,0,1,3.332204510175204,0,0,784.0,1,1.3862943611198906,11.415277133819226,301.1590609628075,1,8225905902.3684,1.0,0,1,0,1,0,0,0,0
8197,1,1,0,1,3.6635616461296463,1,0,1521.0,1,1.791759469228055,11.928691931423112,389.2983303329209,1,22968369399.1761,1.0,1,0,0,0,0,1,0,0
8198,0,1,0,1,3.58351893845611,0,0,1296.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
8199,1,0,0,1,2.9444389791664403,0,0,361.0,1,2.0794415416798357,11.596453507187404,329.714376392659,1,11818205451.8649,1.0,0,1,0,1,0,0,0,0
8200,1,0,0,1,3.6109179126442243,0,0,1369.0,1,2.0794415416798357,12.048483193229702,413.32805372972206,1,29186332934.406395,1.0,0,1,0,0,0,1,0,0
8201,1,1,0,1,3.6888794541139363,1,0,1600.0,1,1.9459101490553132,11.777858350780479,361.01848983119964,1,16987042789.9225,1.0,0,0,1,0,0,1,0,0
8202,1,0,0,1,3.8501476017100584,1,1,2209.0,1,0.0,11.784179711571925,362.1613590652653,1,17203168572.7225,1.0,0,1,0,0,0,0,0,1
8203,0,0,0,1,3.6375861597263857,0,0,1444.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
8204,0,0,0,1,3.5553480614894135,0,0,1225.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
8205,1,0,0,1,3.5263605246161616,0,0,1156.0,1,0.6931471805599453,11.906322850131918,384.9684662410676,1,21963453408.518402,1.0,0,1,0,0,1,0,0,0
8206,1,0,0,1,3.58351893845611,0,0,1296.0,1,1.0986122886681098,11.342466508486092,290.3924413616856,1,7111172793.172901,1.0,1,0,0,0,0,1,0,0
8207,1,1,0,1,4.2626798770413155,1,1,5041.0,1,0.0,11.386047659488941,296.7897066948246,1,7758813957.856901,1.0,1,0,0,0,0,0,0,1
8208,0,0,0,1,3.5263605246161616,0,0,1156.0,1,2.0794415416798357,11.901496874742884,384.04066190964727,1,21752483013.072903,1.0,0,1,0,0,1,0,0,0
8209,1,1,0,1,4.290459441148391,1,1,5329.0,1,2.0794415416798357,11.833066716878829,371.1229311158231,1,18970167180.772903,1.0,1,0,0,0,0,0,0,1
8210,0,1,0,1,3.6375861597263857,0,0,1444.0,1,2.302585092994046,11.373410032209078,294.92026040948764,1,7565165525.761601,1.0,1,0,0,0,0,1,0,0
8211,1,0,0,1,3.7376696182833684,1,0,1764.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
8212,1,1,1,1,3.295836866004329,0,0,729.0,1,2.0794415416798357,11.75564855987577,357.0315952405333,1,16248998608.8336,1.0,1,0,0,1,0,0,0,0
8213,1,1,1,1,4.04305126783455,1,1,3249.0,1,0.0,11.43011977711331,303.40237309553135,1,8473754809.0,1.0,1,0,0,0,0,0,0,1
8214,0,1,0,1,3.6635616461296463,1,0,1521.0,1,1.6094379124341003,11.70871344115457,348.7504838706321,1,14793102803.609999,1.0,0,0,1,0,0,1,0,0
8215,1,0,0,1,3.8066624897703196,1,1,2025.0,1,1.791759469228055,10.890561765132556,231.66234048718405,0,2880194116.1536,1.0,0,1,0,0,0,0,1,0
8216,0,0,1,1,4.060443010546419,1,1,3364.0,1,1.9459101490553132,11.9311990597345,389.7866467697425,1,23083827924.976902,1.0,1,0,0,0,0,0,0,1
8217,0,0,1,1,3.7612001156935624,1,0,1849.0,1,1.9459101490553132,11.793676422645492,363.8851192340792,1,17533038377.2644,1.0,1,0,0,0,0,0,1,0
8218,0,1,1,1,3.6888794541139363,1,0,1600.0,1,1.3862943611198906,11.92223650133955,388.04381195942295,1,22673734084.0,1.0,1,0,0,0,0,1,0,0
8219,0,0,0,1,3.8918202981106265,1,1,2401.0,1,2.1972245773362196,11.572706154305216,325.82260510897646,1,11270024158.5369,1.0,1,0,0,0,0,0,0,1
8220,0,1,0,1,3.6888794541139363,1,0,1600.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
8221,1,1,0,1,3.7376696182833684,1,0,1764.0,1,0.0,11.498305309438683,313.92454507413083,1,9711830503.9044,1.0,0,1,0,0,0,0,1,0
8222,1,0,0,1,3.6109179126442243,0,0,1369.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
8223,0,0,0,1,3.6375861597263857,0,0,1444.0,1,2.1972245773362196,11.911113761186357,385.89174647820596,1,22174914786.7536,1.0,1,0,0,0,0,1,0,0
8224,0,1,1,1,3.4339872044851463,0,0,961.0,1,0.6931471805599453,11.807362694883569,366.38377420404413,1,18019590962.184902,1.0,0,1,0,1,0,0,0,0
8225,0,1,0,1,3.828641396489095,1,1,2116.0,1,1.3862943611198906,11.830418298210596,370.6318119104187,1,18869950939.8436,1.0,0,1,0,0,0,0,1,0
8226,1,1,1,1,3.6635616461296463,1,0,1521.0,1,2.1972245773362196,11.833876439016825,371.2732147623903,1,19000913198.44,1.0,0,1,0,0,0,1,0,0
8227,1,1,0,1,3.6375861597263857,0,0,1444.0,1,0.0,11.579009884341156,326.85117408386344,1,11413009988.2561,1.0,1,0,0,0,0,1,0,0
8228,1,0,0,1,3.58351893845611,0,0,1296.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
8229,0,0,1,1,4.07753744390572,1,1,3481.0,1,2.302585092994046,12.133322581770626,431.2384954987205,1,34583591192.8896,1.0,1,0,0,0,0,0,0,1
8230,1,0,0,1,3.6635616461296463,1,0,1521.0,1,1.6094379124341003,11.997759330621628,402.9770713080336,1,26370680985.870396,1.0,0,0,1,0,0,1,0,0
8231,1,0,0,1,3.5553480614894135,0,0,1225.0,1,1.6094379124341003,12.020456367096777,407.57631187300376,1,27595339430.402504,1.0,1,0,0,0,1,0,0,0
8232,0,0,0,1,3.713572066704308,1,0,1681.0,1,1.9459101490553132,11.55603801815687,323.1184612491214,1,10900516782.691599,1.0,0,1,0,0,0,0,1,0
8233,0,0,1,1,3.6375861597263857,0,0,1444.0,1,2.1972245773362196,11.656525164161778,339.7678472133583,1,13326899231.996101,1.0,0,1,0,0,0,1,0,0
8234,1,1,0,1,3.6375861597263857,0,0,1444.0,1,1.6094379124341003,11.646303770877578,338.0358265036415,1,13057226101.968401,1.0,0,1,0,0,0,1,0,0
8235,1,0,0,1,3.58351893845611,0,0,1296.0,1,2.302585092994046,11.714349976241838,349.7347423405344,1,14960810001.0721,1.0,0,1,0,0,0,1,0,0
8236,0,1,0,1,3.6109179126442243,0,0,1369.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
8237,1,0,0,1,3.4657359027997265,0,0,1024.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
8238,0,1,0,1,3.6635616461296463,1,0,1521.0,1,1.9459101490553132,11.39683986285805,298.3955428621547,1,7928103792.009999,1.0,0,0,1,0,0,1,0,0
8239,1,0,0,1,3.6109179126442243,0,0,1369.0,1,0.6931471805599453,11.549924673947773,322.1323020126979,1,10768051019.4084,1.0,0,1,0,0,0,1,0,0
8240,1,0,1,1,3.828641396489095,1,1,2116.0,1,2.1972245773362196,11.817137609864726,368.17884241221685,1,18375336958.035603,1.0,0,1,0,0,0,0,1,0
8241,0,0,0,1,3.6635616461296463,1,0,1521.0,1,2.0794415416798357,11.892730894697266,382.3610989627475,1,21374442924.000103,1.0,1,0,0,0,0,1,0,0
8242,1,0,0,1,3.6635616461296463,1,0,1521.0,1,0.0,11.502982901086897,314.6596097372524,1,9803112773.8489,1.0,1,0,0,0,0,1,0,0
8243,1,0,0,1,3.4339872044851463,0,0,961.0,1,2.302585092994046,11.231877868961286,274.7712503156034,0,5700135240.5776005,1.0,1,0,0,1,0,0,0,0
8244,1,1,0,1,3.713572066704308,1,0,1681.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0
8245,0,1,0,1,3.4965075614664802,0,0,1089.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0
8246,0,0,1,1,3.871201010907891,1,1,2304.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
8247,1,1,0,1,3.6109179126442243,0,0,1369.0,1,1.6094379124341003,11.926639655648792,388.8990614542545,1,22874287756.550404,1.0,0,1,0,0,0,1,0,0
8248,1,1,0,1,4.204692619390966,1,1,4489.0,1,0.0,11.780296558937255,361.45887732908153,1,17070080982.3504,1.0,1,0,0,0,0,0,0,1
8249,1,0,1,1,3.4965075614664802,0,0,1089.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
8250,0,0,0,1,3.828641396489095,1,1,2116.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0
8251,0,1,0,1,3.6109179126442243,0,0,1369.0,1,2.1972245773362196,11.612624725923238,332.39112503194184,1,12206683320.4996,1.0,0,1,0,0,0,1,0,0
8252,0,0,1,1,3.8066624897703196,1,1,2025.0,1,2.0794415416798357,11.549654036856001,322.08871448717355,1,10762224128.4996,1.0,0,1,0,0,0,0,1,0
8253,1,1,1,1,3.8918202981106265,1,1,2401.0,1,0.0,11.94376925920957,392.24420964496085,1,23671521034.470398,1.0,0,1,0,0,0,0,0,1
8254,0,1,0,1,4.394449154672439,1,1,6561.0,1,1.791759469228055,11.71201522960134,349.32670954280036,1,14891113449.722498,1.0,0,1,0,0,0,0,0,1
8255,1,0,0,1,3.7376696182833684,1,0,1764.0,1,0.0,11.532523757666025,319.34176050119095,1,10399749074.305601,1.0,0,1,0,0,0,0,1,0
8256,0,0,0,1,3.6375861597263857,0,0,1444.0,1,2.0794415416798357,11.431923739252523,303.67615974916436,1,8504382693.024101,1.0,0,1,0,0,0,1,0,0
8257,0,0,0,1,3.58351893845611,0,0,1296.0,1,2.1972245773362196,11.785294209624482,362.3632293707517,1,17241557136.552097,1.0,1,0,0,0,0,1,0,0
8258,0,1,1,1,3.4011973816621555,0,0,900.0,1,1.791759469228055,11.815767935638773,367.92678619529727,1,18325069388.8144,1.0,0,0,1,1,0,0,0,0
8259,1,1,0,1,3.4339872044851463,0,0,961.0,1,0.0,11.767008845052231,359.0653561679266,1,16622411134.084898,1.0,0,1,0,1,0,0,0,0
8260,0,0,1,1,3.9889840465642745,1,1,2916.0,1,2.0794415416798357,11.747350263056166,355.5532871455417,1,15981546121.059599,1.0,0,1,0,0,0,0,0,1
8261,0,0,0,1,3.6109179126442243,0,0,1369.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
8262,0,0,1,1,3.332204510175204,0,0,784.0,1,1.0986122886681098,11.793624613458864,363.8756930601438,1,17531221726.470398,1.0,0,1,0,1,0,0,0,0
8263,1,0,0,1,3.4965075614664802,0,0,1089.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
8264,1,0,1,1,3.8501476017100584,1,1,2209.0,1,1.9459101490553132,11.706649680317021,348.3908006822224,1,14732169788.822498,1.0,1,0,0,0,0,0,0,1
8265,1,1,1,1,3.8501476017100584,1,1,2209.0,1,2.302585092994046,11.909257055875443,385.5336690874093,1,22092722923.164097,1.0,1,0,0,0,0,0,0,1
8266,0,1,0,1,4.007333185232471,1,1,3025.0,1,0.6931471805599453,11.544197555975586,321.2111766424076,1,10645414914.6244,1.0,0,0,1,0,0,0,0,1
8267,1,0,0,1,3.713572066704308,1,0,1681.0,1,0.6931471805599453,11.311222169893885,285.89113312588063,1,6680404254.387601,1.0,0,1,0,0,0,0,1,0
8268,0,0,0,1,3.58351893845611,0,0,1296.0,1,0.0,11.965706317491696,396.57023337613225,1,24733208097.202503,1.0,0,0,1,0,0,1,0,0
8269,0,1,0,1,3.2188758248682006,0,0,625.0,1,1.9459101490553132,11.417743526942575,301.5306783728647,1,8266582780.5625,1.0,1,0,0,1,0,0,0,0
8270,1,0,0,1,3.5263605246161616,0,0,1156.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0
8271,0,1,1,1,4.007333185232471,1,1,3025.0,1,2.1972245773362196,11.824636661659973,369.56192985750033,1,18653009239.040398,1.0,1,0,0,0,0,0,0,1
8272,1,1,0,1,3.367295829986474,0,0,841.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
8273,1,1,1,1,3.9318256327243257,1,1,2601.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
8274,1,1,0,1,3.332204510175204,0,0,784.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
8275,1,0,0,1,3.8918202981106265,1,1,2401.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
8276,0,0,1,1,3.7376696182833684,1,0,1764.0,1,1.791759469228055,11.51453167432506,316.4818320219978,1,10032175840.5625,1.0,0,1,0,0,0,0,1,0
8277,0,1,0,1,3.4339872044851463,0,0,961.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0
8278,0,1,0,1,3.4011973816621555,0,0,900.0,1,1.0986122886681098,11.609628038580585,331.8934618217117,1,12133742891.692902,1.0,0,1,0,1,0,0,0,0
8279,0,0,0,1,3.4011973816621555,0,0,900.0,1,0.6931471805599453,11.663887838976429,341.02095243547717,1,13524594476.1841,1.0,1,0,0,1,0,0,0,0
8280,0,1,0,1,3.6888794541139363,1,0,1600.0,1,0.0,11.93224377287008,389.99030757186773,1,23132110305.153603,1.0,0,1,0,0,0,1,0,0
8281,1,1,1,1,3.8501476017100584,1,1,2209.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1
8282,1,1,0,1,3.6109179126442243,0,0,1369.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0
8283,0,1,0,1,3.6109179126442243,0,0,1369.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0
