,Age,Previously_Insured,Vehicle_Damage,Policy_Sales_Channel,Age30,Age3059,Age1,Age4,AgeResponse,myvariable2,myvariable5,myvariable6,myvariable7,myvariable8,Vehicle_Age_1-2 Year,Vehicle_Age_< 1 Year,Vehicle_Age_> 2 Years,Region_Code_high mid,Region_Code_low,Region_Code_low mid,Region_Code_mid,Region_Code_unknown,Region_Code_very low,pred,prob,real,result,TP,TN,FP,FN
26126,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
170183,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
323452,2.995732273553991,0,1,0.02736646630503836,0,False,True,False,0.029036004645760744,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.4096984571071719,0,True,0,1,0,0
301362,4.189654742026425,1,0,0.2049303496730699,1,False,False,False,0.082010582010582,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.009661574060830106,0,True,0,1,0,0
69901,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
94906,3.2188758248682006,0,1,0.02736646630503836,0,False,True,False,0.03684406401190919,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4390002223866367,0,True,0,1,0,0
311688,3.4657359027997265,1,0,0.02736646630503836,1,True,False,True,0.1984848484848485,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.005234920838667722,0,True,0,1,0,0
380368,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7808245845743559,0,False,0,0,1,0
17516,4.007333185232471,0,1,0.2049303496730699,1,True,False,False,0.14912280701754385,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7089795796873247,0,False,0,0,1,0
308592,3.258096538021482,0,1,0.2049303496730699,0,False,True,False,0.044853364002300174,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.6235736105882033,0,False,0,0,1,0
195374,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
218616,4.290459441148391,0,1,0.2049303496730699,1,False,False,False,0.08368200836820083,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5723264897269368,0,False,0,0,1,0
291328,3.5263605246161616,0,1,0.2049303496730699,1,True,False,True,0.22063037249283668,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7703678878573291,0,False,0,0,1,0
187515,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
269711,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0024903461797134018,0,True,0,1,0,0
250510,3.4657359027997265,0,1,0.2049303496730699,1,True,False,True,0.1984848484848485,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.8287286597599968,1,True,1,0,0,0
233107,3.4657359027997265,0,1,0.2049303496730699,1,True,False,True,0.1984848484848485,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7731351521865784,0,False,0,0,1,0
227044,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002033030669533628,0,True,0,1,0,0
38434,3.9318256327243257,0,1,0.2049303496730699,1,True,False,True,0.1989795918367347,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7291691882131262,0,False,0,0,1,0
217853,3.1354942159291497,0,1,0.02736646630503836,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4044738214509841,0,True,0,1,0,0
234178,4.204692619390966,0,1,0.11884411884411884,1,False,False,False,0.09064327485380116,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5347817302568884,0,False,0,0,1,0
318051,3.713572066704308,0,1,0.11884411884411884,1,True,False,True,0.22111553784860558,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7680814300420178,1,True,1,0,0,0
198065,3.4965075614664802,0,1,0.2049303496730699,1,True,False,True,0.20087976539589442,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7504074449309092,1,True,1,0,0,0
309062,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0019201459173087952,0,True,0,1,0,0
239991,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.45297929647497204,0,True,0,1,0,0
346431,4.007333185232471,1,0,0.2049303496730699,1,True,False,False,0.14912280701754385,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.009288275692368002,0,True,0,1,0,0
39733,3.970291913552122,0,1,0.2049303496730699,1,True,False,False,0.166189111747851,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7209564823756004,1,True,1,0,0,0
199918,4.31748811353631,0,1,0.2049303496730699,1,False,False,False,0.07103825136612021,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.5741132069769609,1,True,1,0,0,0
4134,3.9512437185814275,0,1,0.2049303496730699,1,True,False,True,0.18057285180572852,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7544143778268468,0,False,0,0,1,0
262066,3.828641396489095,0,1,0.2049303496730699,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7689874576451465,1,True,1,0,0,0
120163,3.784189633918261,1,0,0.2049303496730699,1,True,False,True,0.22980251346499103,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.012656609074712572,0,True,0,1,0,0
286638,3.4965075614664802,1,0,0.2049303496730699,1,True,False,True,0.20087976539589442,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.031219209845699078,0,True,0,1,0,0
361315,3.784189633918261,1,0,0.2049303496730699,1,True,False,True,0.22980251346499103,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.014071092928886959,0,True,0,1,0,0
41648,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
112074,3.367295829986474,0,1,0.2049303496730699,0,False,False,False,0.11088295687885011,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7319161168895953,0,False,0,0,1,0
351312,4.276666119016055,1,0,0.11884411884411884,1,False,False,False,0.08914728682170543,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.004638616349655893,0,True,0,1,0,0
100786,3.4339872044851463,0,1,0.2049303496730699,1,True,False,False,0.15244755244755245,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.8010433005005457,1,True,1,0,0,0
7548,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0015450194396119774,0,True,0,1,0,0
189281,3.2188758248682006,0,1,0.02736646630503836,0,False,True,False,0.03684406401190919,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.5145270278733896,1,True,1,0,0,0
247914,3.2188758248682006,1,1,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.019475626801999053,0,True,0,1,0,0
151628,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7570696857507039,0,False,0,0,1,0
21179,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0032560384033388672,0,True,0,1,0,0
98313,3.7612001156935624,0,1,0.2049303496730699,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7625814693231371,0,False,0,0,1,0
191330,3.4965075614664802,0,1,0.2049303496730699,1,True,False,True,0.20087976539589442,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7504074449309092,0,False,0,0,1,0
234282,3.4339872044851463,0,1,0.2049303496730699,1,True,False,False,0.15244755244755245,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.8048905963927375,0,False,0,0,1,0
136773,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
11976,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
252444,4.143134726391533,0,1,0.2049303496730699,1,False,False,False,0.09832134292565947,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5815953205499781,0,False,0,0,1,0
311553,3.713572066704308,1,0,0.2049303496730699,1,True,False,True,0.22111553784860558,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.014660401210704145,0,True,0,1,0,0
196680,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
168988,4.290459441148391,0,1,0.2049303496730699,1,False,False,False,0.08368200836820083,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.5803490332705697,0,False,0,0,1,0
208456,3.6635616461296463,0,1,0.2049303496730699,1,True,False,True,0.209919261822376,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7657894732816877,0,False,0,0,1,0
322488,3.332204510175204,0,1,0.02736646630503836,0,False,False,False,0.07372881355932204,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.6377381877615388,0,False,0,0,1,0
363503,3.367295829986474,1,0,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.004423670086660834,0,True,0,1,0,0
313226,3.044522437723423,1,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0016050948896290911,0,True,0,1,0,0
335343,3.367295829986474,1,0,0.2049303496730699,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.008564039526883784,0,True,0,1,0,0
317735,4.04305126783455,0,1,0.2049303496730699,1,True,False,False,0.13980582524271845,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.71746893646201,0,False,0,0,1,0
82018,2.995732273553991,0,1,0.02736646630503836,0,False,True,False,0.029036004645760744,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.4096984571071719,0,True,0,1,0,0
354344,3.970291913552122,1,0,0.2049303496730699,1,True,False,False,0.166189111747851,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.004131192498097354,0,True,0,1,0,0
171372,3.6635616461296463,1,0,0.2049303496730699,1,True,False,True,0.209919261822376,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.01354748545337807,0,True,0,1,0,0
233204,3.58351893845611,0,1,0.2049303496730699,1,True,False,True,0.21706586826347304,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7655304582035408,1,True,1,0,0,0
178221,3.4011973816621555,0,1,0.2049303496730699,0,False,False,False,0.13688212927756654,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7444539755541006,0,False,0,0,1,0
319219,3.2188758248682006,1,1,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.015622919785972016,0,True,0,1,0,0
163025,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
310172,3.5553480614894135,1,0,0.02736646630503836,1,True,False,True,0.21850079744816586,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.009075068308374835,0,True,0,1,0,0
108725,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7376995551710998,0,False,0,0,1,0
277516,3.9512437185814275,1,0,0.2049303496730699,1,True,False,True,0.18057285180572852,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.006097486684523293,0,True,0,1,0,0
176618,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.014082568226480203,0,True,0,1,0,0
245702,3.7376696182833684,0,0,0.2049303496730699,1,True,False,True,0.19020172910662825,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.2169733858594171,0,True,0,1,0,0
267096,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004241631541189457,0,True,0,1,0,0
57946,3.9512437185814275,0,0,0.2049303496730699,1,True,False,True,0.18057285180572852,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.18186111930467352,0,True,0,1,0,0
151095,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004241631541189457,0,True,0,1,0,0
46705,3.091042453358316,1,0,0.11884411884411884,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.010345890515454625,0,True,0,1,0,0
184315,3.970291913552122,0,1,0.11884411884411884,1,True,False,False,0.166189111747851,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6909304978275966,0,False,0,0,1,0
95430,3.828641396489095,0,1,0.2049303496730699,1,True,False,True,0.23592233009708738,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7945880141398506,0,False,0,0,1,0
285332,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0019201459173087952,0,True,0,1,0,0
242374,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.4749732325002409,0,True,0,1,0,0
101400,3.6888794541139363,0,1,0.11884411884411884,1,True,False,True,0.2245762711864407,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7738970667934819,0,False,0,0,1,0
136024,3.58351893845611,0,1,0.2049303496730699,1,True,False,True,0.21706586826347304,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7881079993001996,1,True,1,0,0,0
292219,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
82183,4.30406509320417,0,1,0.2049303496730699,1,False,False,False,0.08139534883720931,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5668384363207134,0,False,0,0,1,0
376916,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002033030669533628,0,True,0,1,0,0
365582,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
253933,3.9889840465642745,0,1,0.11884411884411884,1,True,False,True,0.17804154302670624,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7316108017701325,0,False,0,0,1,0
316935,3.713572066704308,1,0,0.2049303496730699,1,True,False,True,0.22111553784860558,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.012492662080853416,0,True,0,1,0,0
30511,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
118984,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0032560384033388672,0,True,0,1,0,0
173395,4.23410650459726,1,0,0.2049303496730699,1,False,False,False,0.08469945355191257,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.007483690743311349,0,True,0,1,0,0
324874,4.02535169073515,0,1,0.2049303496730699,1,True,False,False,0.17158671586715868,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7208472469744736,0,False,0,0,1,0
271259,3.58351893845611,0,1,0.2049303496730699,1,True,False,True,0.21706586826347304,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.76063144249198,0,False,0,0,1,0
257325,4.174387269895637,0,1,0.11884411884411884,1,False,False,False,0.138328530259366,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6202003340331476,1,True,1,0,0,0
195958,3.912023005428146,1,0,0.11884411884411884,1,True,False,True,0.19757575757575757,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.005872201466479211,0,True,0,1,0,0
21041,3.1354942159291497,0,1,0.02736646630503836,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4044738214509841,0,True,0,1,0,0
9119,3.9889840465642745,1,1,0.2049303496730699,1,True,False,True,0.17804154302670624,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.07344744742620357,0,True,0,1,0,0
280690,3.6888794541139363,0,1,0.2049303496730699,1,True,False,True,0.2245762711864407,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7705830186186097,1,True,1,0,0,0
78505,3.6635616461296463,0,1,0.11884411884411884,1,True,False,True,0.209919261822376,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7709837679727093,1,True,1,0,0,0
244856,3.9512437185814275,0,1,0.2049303496730699,1,True,False,True,0.18057285180572852,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7544143778268468,1,True,1,0,0,0
58893,3.970291913552122,0,1,0.02736646630503836,1,True,False,False,0.166189111747851,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6307492921858905,0,False,0,0,1,0
30189,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
178629,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.436969690782248,0,True,0,1,0,0
170118,3.367295829986474,0,0,0.2049303496730699,0,False,False,False,0.11088295687885011,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.3553947601558017,0,True,0,1,0,0
198848,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7570696857507039,1,True,1,0,0,0
284635,3.871201010907891,0,1,0.2049303496730699,1,True,False,True,0.20146137787056367,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7762050506865402,1,True,1,0,0,0
291834,4.143134726391533,0,1,0.11884411884411884,1,False,False,False,0.09832134292565947,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5313917652183647,1,True,1,0,0,0
94189,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
42433,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
348042,3.828641396489095,0,1,0.2049303496730699,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7689874576451465,0,False,0,0,1,0
243540,3.1354942159291497,0,1,0.02736646630503836,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4044738214509841,0,True,0,1,0,0
206013,3.7612001156935624,0,1,0.2049303496730699,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7625814693231371,0,False,0,0,1,0
261726,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7475974393848521,0,False,0,0,1,0
226623,3.9889840465642745,0,1,0.2049303496730699,1,True,False,True,0.17804154302670624,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.760804048510727,0,False,0,0,1,0
225085,3.091042453358316,0,1,0.02736646630503836,0,False,True,False,0.03658094893154654,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4125200876084256,0,True,0,1,0,0
130450,3.1354942159291497,0,1,0.02736646630503836,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.4676900381919071,0,True,0,1,0,0
281224,2.995732273553991,0,1,0.02736646630503836,0,False,True,False,0.029036004645760744,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.32845182911163706,0,True,0,1,0,0
244776,3.6888794541139363,1,0,0.2049303496730699,1,True,False,True,0.2245762711864407,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.014449244029795695,0,True,0,1,0,0
96513,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0024903461797134018,0,True,0,1,0,0
360758,3.828641396489095,1,0,0.2049303496730699,1,True,False,True,0.23592233009708738,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.015592112530104866,0,True,0,1,0,0
260796,3.8066624897703196,0,1,0.2049303496730699,1,True,False,True,0.21357285429141717,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7657894732816877,0,False,0,0,1,0
349875,2.995732273553991,0,0,0.02736646630503836,0,False,True,False,0.029036004645760744,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.10761281446140611,0,True,0,1,0,0
301986,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
186976,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0015817271252523003,0,True,0,1,0,0
292594,3.8918202981106265,0,1,0.2049303496730699,1,True,False,True,0.209277238403452,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.760106194601772,0,False,0,0,1,0
122931,3.6375861597263857,0,1,0.11884411884411884,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7826765989461503,0,False,0,0,1,0
343633,3.1354942159291497,0,1,0.02736646630503836,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.4676900381919071,0,True,0,1,0,0
308362,4.127134385045092,0,0,0.11884411884411884,1,False,False,False,0.12776412776412777,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.11262263670201177,0,True,0,1,0,0
118782,4.07753744390572,1,0,0.2049303496730699,1,False,False,False,0.1565040650406504,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.008275521943462238,0,True,0,1,0,0
329727,3.332204510175204,0,1,0.11884411884411884,0,False,False,False,0.07372881355932204,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.6621138219904039,0,False,0,0,1,0
36069,3.367295829986474,1,0,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.003132125656188835,0,True,0,1,0,0
294871,3.9512437185814275,0,1,0.2049303496730699,1,True,False,True,0.18057285180572852,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7544143778268468,0,False,0,0,1,0
71794,3.367295829986474,1,0,0.02736646630503836,0,False,False,False,0.11088295687885011,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.003562836024841201,0,True,0,1,0,0
81051,3.1354942159291497,1,1,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.044674028252780384,0,True,0,1,0,0
111089,4.189654742026425,1,0,0.2049303496730699,1,False,False,False,0.082010582010582,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.007483690743311349,0,True,0,1,0,0
111801,3.9512437185814275,0,0,0.2049303496730699,1,True,False,True,0.18057285180572852,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.19414258413191365,1,False,0,0,0,1
200018,3.6635616461296463,0,1,0.02736646630503836,1,True,False,True,0.209919261822376,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6771462964864212,0,False,0,0,1,0
380194,4.02535169073515,1,0,0.2049303496730699,1,True,False,False,0.17158671586715868,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.012895165984887172,0,True,0,1,0,0
242421,3.7612001156935624,0,1,0.2049303496730699,1,True,False,True,0.2502218278615794,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7739329011328163,0,False,0,0,1,0
191787,3.4657359027997265,0,1,0.2049303496730699,1,True,False,True,0.1984848484848485,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.7804165852748572,1,True,1,0,0,0
88687,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004241631541189457,0,True,0,1,0,0
277445,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0024903461797134018,0,True,0,1,0,0
254700,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.436969690782248,0,True,0,1,0,0
267729,3.044522437723423,1,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0011690538175605605,0,True,0,1,0,0
101975,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7475974393848521,0,False,0,0,1,0
90618,3.7612001156935624,1,1,0.2049303496730699,1,True,False,True,0.2502218278615794,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.042331934923532,0,True,0,1,0,0
84711,3.784189633918261,0,1,0.2049303496730699,1,True,False,True,0.22980251346499103,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7818616312514112,0,False,0,0,1,0
367177,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0032560384033388672,0,True,0,1,0,0
24201,3.091042453358316,0,1,0.2049303496730699,0,False,True,False,0.03658094893154654,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6657166180052044,0,False,0,0,1,0
101150,3.6375861597263857,1,0,0.2049303496730699,1,True,False,True,0.2369109947643979,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.01657899812659011,0,True,0,1,0,0
323781,3.258096538021482,1,0,0.11884411884411884,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0064382167358097665,0,True,0,1,0,0
308114,2.995732273553991,1,0,0.02736646630503836,0,False,True,False,0.029036004645760744,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018157982502034142,0,True,0,1,0,0
