,Gender,IsActiveMember,CreditScore_sign,Age_log,Age_gtmean,Age_gtq3,Age_pow20,Age_sign,Tenure_log,Balance_log,Balance_sqrt,Balance_gtmean,Balance_pow20,EstimatedSalary_sign,Geography_France,Geography_Germany,Geography_Spain,"AgeBins_(17.999, 31.0]","AgeBins_(31.0, 35.0]","AgeBins_(35.0, 40.0]","AgeBins_(40.0, 46.0]","AgeBins_(46.0, 92.0]",pred,real
5059,0,0,1,3.4011973816621555,0,0,900.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
5337,0,0,1,3.4011973816621555,0,0,900.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
9921,1,1,1,3.58351893845611,0,0,1296.0,1,0.0,10.884987767902262,231.01759673237015,0,2848264036.9568996,1.0,1,0,0,0,0,1,0,0,0,0
8121,0,1,1,3.295836866004329,0,0,729.0,1,0.0,11.036386929662173,249.18446982105445,0,3855528230.4100003,1.0,1,0,0,1,0,0,0,0,0,0
4995,1,0,1,3.6635616461296463,1,0,1521.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
8539,0,0,1,3.4965075614664802,0,0,1089.0,1,1.791759469228055,11.484408905405044,311.750894144668,1,9445627857.504398,1.0,0,0,1,0,1,0,0,0,0,0
7267,1,1,1,3.5553480614894135,0,0,1225.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
57,0,1,1,4.1588830833596715,1,1,4096.0,1,0.6931471805599453,11.888469227792728,381.5472185719613,1,21193035607.7584,1.0,1,0,0,0,0,0,0,1,0,0
7809,1,1,1,3.9889840465642745,1,1,2916.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,1,0
7358,1,1,1,3.367295829986474,0,0,841.0,1,1.791759469228055,11.913166216528886,386.28796253572284,1,22266127914.192104,1.0,1,0,0,1,0,0,0,0,0,0
9566,1,0,1,3.871201010907891,1,1,2304.0,1,0.0,10.952541181817987,238.95388676478981,0,3260291233.0815997,1.0,1,0,0,0,0,0,0,1,0,1
7874,0,0,1,3.4657359027997265,0,0,1024.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0,0,0
2845,1,1,1,3.8066624897703196,1,1,2025.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
713,0,0,1,3.5263605246161616,0,0,1156.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
7239,0,1,1,3.5553480614894135,0,0,1225.0,1,2.302585092994046,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,1
4213,0,1,1,3.1354942159291497,0,0,529.0,1,0.0,11.571309460810982,325.59514738398667,1,11238586548.84,1.0,1,0,0,1,0,0,0,0,1,0
2210,0,1,1,3.6635616461296463,1,0,1521.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
4998,0,1,1,3.6888794541139363,1,0,1600.0,1,1.791759469228055,11.786086921709137,362.5068826932807,1,17268913998.337597,1.0,1,0,0,0,0,1,0,0,0,0
3148,0,1,1,3.258096538021482,0,0,676.0,1,1.3862943611198906,11.701295111805877,347.4593069698954,1,14575242740.3209,1.0,0,1,0,1,0,0,0,0,0,0
5588,0,1,1,3.9512437185814275,1,1,2704.0,1,1.9459101490553132,11.77539064742225,360.57332125380543,1,16903411372.1344,1.0,0,1,0,0,0,0,0,1,1,1
169,0,1,1,4.04305126783455,1,1,3249.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0
8662,0,1,1,3.5263605246161616,0,0,1156.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,1
5953,1,1,1,3.784189633918261,1,0,1936.0,1,2.0794415416798357,11.589201271386662,328.52095823554396,1,11648025793.040401,1.0,0,1,0,0,0,0,1,0,1,1
9279,0,1,1,3.9889840465642745,1,1,2916.0,1,0.0,11.807456777731742,366.40100982393596,1,18022981950.090004,1.0,0,0,1,0,0,0,0,1,1,0
9048,1,0,1,3.258096538021482,0,0,676.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
4536,0,0,1,3.4657359027997265,0,0,1024.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
530,0,1,1,3.4011973816621555,0,0,900.0,1,2.0794415416798357,11.886154048268931,381.10579895876685,1,21095131085.0569,1.0,0,0,1,1,0,0,0,0,0,0
9185,0,1,1,3.332204510175204,0,0,784.0,1,0.6931471805599453,11.304348183562585,284.91021392712474,1,6589190676.8689,1.0,1,0,0,1,0,0,0,0,0,0
8604,0,0,1,3.7376696182833684,1,0,1764.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
2995,0,1,1,3.912023005428146,1,1,2500.0,1,1.0986122886681098,12.00203166035003,403.83881685642854,1,26596974899.924103,1.0,0,0,1,0,0,0,0,1,0,0
9792,0,1,1,3.6109179126442243,0,0,1369.0,1,1.3862943611198906,11.838455265192849,372.12418626044723,1,19175716126.488102,1.0,0,1,0,0,0,1,0,0,0,0
8155,0,1,1,3.9318256327243257,1,1,2601.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0
7952,1,0,1,3.7376696182833684,1,0,1764.0,1,0.6931471805599453,12.009496594447016,405.34894843825606,1,26997043282.3729,1.0,0,1,0,0,0,0,1,0,0,0
3774,0,0,1,3.295836866004329,0,0,729.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
7842,1,0,1,3.4657359027997265,0,0,1024.0,1,1.0986122886681098,11.841521119747974,372.6950630206952,1,19293657260.592094,1.0,0,0,1,0,1,0,0,0,1,0
158,1,0,1,3.5263605246161616,0,0,1156.0,1,2.0794415416798357,10.649157920854613,205.32189362072424,0,1777219394.1264002,1.0,1,0,0,0,1,0,0,0,0,1
6765,1,0,1,3.295836866004329,0,0,729.0,1,1.6094379124341003,11.522006011730262,317.6667908359324,1,10183270090.5961,1.0,0,0,1,1,0,0,0,0,0,0
7814,0,1,1,3.091042453358316,0,0,484.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
9675,1,1,1,3.6375861597263857,0,0,1444.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
4191,0,1,1,3.367295829986474,0,0,841.0,1,1.6094379124341003,11.230503268419064,274.58246484435233,0,5684485943.9809,1.0,0,1,0,1,0,0,0,0,1,0
7232,0,0,1,3.6375861597263857,0,0,1444.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
2813,1,0,1,3.367295829986474,0,0,841.0,1,1.0986122886681098,11.776684679119775,360.80669339689365,1,16947215131.3609,1.0,1,0,0,1,0,0,0,0,0,0
3292,1,1,1,3.367295829986474,0,0,841.0,1,1.791759469228055,11.217615708897323,272.81880433723774,0,5539839786.010001,1.0,0,1,0,1,0,0,0,0,0,0
3878,0,1,1,3.6109179126442243,0,0,1369.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
4008,0,1,1,3.4011973816621555,0,0,900.0,1,0.6931471805599453,11.762853410305492,358.32009432907887,1,16484836917.024097,1.0,0,0,1,1,0,0,0,0,0,0
1191,0,0,1,3.713572066704308,1,0,1681.0,1,0.0,11.689198013346422,345.364025341378,1,14226838127.216099,1.0,0,1,0,0,0,0,1,0,0,1
3041,0,0,1,3.6635616461296463,1,0,1521.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
8657,0,0,1,3.713572066704308,1,0,1681.0,1,1.791759469228055,11.55997516302589,323.75516984289226,1,10986689439.1081,1.0,1,0,0,0,0,0,1,0,0,1
1776,1,0,1,3.4339872044851463,0,0,961.0,1,1.6094379124341003,11.738798807013122,354.036283451287,1,15710539252.0561,1.0,0,0,1,1,0,0,0,0,0,0
7686,0,0,1,3.6109179126442243,0,0,1369.0,1,1.6094379124341003,11.496802282208122,313.688715130143,1,9682680048.3721,1.0,1,0,0,0,0,1,0,0,0,0
4245,0,0,1,3.58351893845611,0,0,1296.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
5296,1,0,1,3.258096538021482,0,0,676.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
1681,1,0,1,3.367295829986474,0,0,841.0,1,1.9459101490553132,11.828167133844817,370.2148700417097,1,18785183186.902496,1.0,0,1,0,1,0,0,0,0,0,1
1398,0,1,1,3.4657359027997265,0,0,1024.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
5581,0,0,1,3.6635616461296463,1,0,1521.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
7609,1,1,1,4.007333185232471,1,1,3025.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,0
9009,1,0,1,3.8501476017100584,1,1,2209.0,1,0.6931471805599453,11.741851863346708,354.57714252331607,1,15806763052.502499,1.0,1,0,0,0,0,0,0,1,0,0
4979,1,1,1,3.6888794541139363,1,0,1600.0,1,2.0794415416798357,11.2606316429541,278.7501390134183,1,6037544858.6896,1.0,0,1,0,0,0,1,0,0,0,0
7335,1,0,1,3.091042453358316,0,0,484.0,1,2.302585092994046,11.659132678843172,340.2111109296697,1,13396580940.960001,1.0,0,1,0,1,0,0,0,0,1,0
1097,1,0,1,3.8501476017100584,1,1,2209.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,1,1
125,0,1,1,3.4657359027997265,0,0,1024.0,1,1.791759469228055,11.898921678087392,383.5464900113153,1,21640737184.5681,1.0,1,0,0,0,1,0,0,0,0,0
4956,0,1,1,3.295836866004329,0,0,729.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
5788,1,1,1,3.6635616461296463,1,0,1521.0,1,1.791759469228055,11.457743144430014,307.62194330053893,1,8955075369.1876,1.0,1,0,0,0,0,1,0,0,0,0
5100,0,1,1,3.7612001156935624,1,0,1849.0,1,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,1
855,1,0,1,3.6888794541139363,1,0,1600.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
6484,1,1,1,3.9318256327243257,1,1,2601.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,1,0
3996,0,1,1,3.6375861597263857,0,0,1444.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
6990,0,0,1,3.367295829986474,0,0,841.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
4057,0,1,1,3.58351893845611,0,0,1296.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
8019,0,0,1,3.8501476017100584,1,1,2209.0,1,1.6094379124341003,11.868289059465997,377.7167324861317,1,20354708926.2049,1.0,1,0,0,0,0,0,0,1,0,0
2985,1,0,1,3.4339872044851463,0,0,961.0,1,1.6094379124341003,11.572035528657612,325.7133709260337,1,11254918356.64,1.0,1,0,0,1,0,0,0,0,0,0
131,0,0,1,3.8918202981106265,1,1,2401.0,1,0.6931471805599453,11.669357340890048,341.95483619916826,1,13673352214.2721,1.0,0,1,0,0,0,0,0,1,0,1
3321,1,1,1,3.4965075614664802,0,0,1089.0,1,1.0986122886681098,11.712877356700318,349.47732401401953,1,14916811663.359999,1.0,0,0,1,0,1,0,0,0,0,0
5266,1,1,1,3.58351893845611,0,0,1296.0,1,0.6931471805599453,11.289180482832753,282.75767009932724,1,6392306313.609999,1.0,1,0,0,0,0,1,0,0,0,1
526,1,1,1,3.784189633918261,1,0,1936.0,1,0.6931471805599453,11.278023680782406,281.18472575870834,1,6251250505.522501,1.0,0,1,0,0,0,0,1,0,1,0
5256,0,0,1,3.7612001156935624,1,0,1849.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
2919,0,1,1,3.4011973816621555,0,0,900.0,1,1.791759469228055,11.77181060738212,359.92846511494474,1,16782813852.25,1.0,0,0,1,1,0,0,0,0,0,0
1552,0,0,1,3.8066624897703196,1,1,2025.0,1,2.0794415416798357,11.669220159041181,341.9313820052205,1,13669601257.384901,1.0,0,1,0,0,0,0,1,0,0,1
3396,1,0,1,3.4657359027997265,0,0,1024.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
1069,1,0,1,3.9318256327243257,1,1,2601.0,1,0.0,11.594037416183712,329.3163069147958,1,11761235487.5929,1.0,0,1,0,0,0,0,0,1,1,1
4561,1,1,1,3.4339872044851463,0,0,961.0,1,1.0986122886681098,11.805328625527045,366.01133862217984,1,17946433674.489998,1.0,1,0,0,1,0,0,0,0,0,0
2816,1,1,1,3.713572066704308,1,0,1681.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
3375,1,1,1,3.4657359027997265,0,0,1024.0,1,2.0794415416798357,11.860259074180004,376.20324294189703,1,20030423874.0544,1.0,0,1,0,0,1,0,0,0,0,1
796,0,1,1,3.332204510175204,0,0,784.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
3421,1,0,1,4.007333185232471,1,1,3025.0,1,1.791759469228055,11.659591346305646,340.2891417603565,1,13408875730.89,1.0,0,1,0,0,0,0,0,1,0,1
98,0,0,1,3.7612001156935624,1,0,1849.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
1730,1,0,1,3.8066624897703196,1,1,2025.0,1,1.9459101490553132,11.974273240166063,398.2725699819158,1,25160634330.681602,1.0,1,0,0,0,0,0,1,0,0,1
7229,1,1,1,3.4657359027997265,0,0,1024.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,0,0,1,0,1,0,0,0,0,0
7452,0,1,1,3.4965075614664802,0,0,1089.0,1,1.9459101490553132,11.812615156546286,367.3472471654034,1,18209883136.0,1.0,1,0,0,0,1,0,0,0,0,0
7859,0,0,1,3.6109179126442243,0,0,1369.0,1,2.1972245773362196,12.093776131351229,422.7952696045688,1,31953650334.1056,1.0,1,0,0,0,0,1,0,0,0,0
4507,1,1,1,3.784189633918261,1,0,1936.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
2102,0,0,1,3.367295829986474,0,0,841.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
5766,1,0,1,3.828641396489095,1,1,2116.0,1,1.0986122886681098,11.494789599853908,313.37319604586474,1,9643782071.6176,1.0,1,0,0,0,0,0,1,0,0,0
7532,1,1,1,3.5553480614894135,0,0,1225.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
2058,0,1,1,3.784189633918261,1,0,1936.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
8179,1,0,1,3.258096538021482,0,0,676.0,1,2.0794415416798357,11.720965855576866,350.89355935953,1,15160083289.164099,1.0,0,1,0,1,0,0,0,0,1,0
3676,0,1,1,3.6109179126442243,0,0,1369.0,1,0.6931471805599453,11.844138395655795,373.1831051910041,1,19394915699.2969,1.0,0,1,0,0,0,1,0,0,0,0
3365,1,0,1,3.5553480614894135,0,0,1225.0,1,0.6931471805599453,11.635942777865042,336.2891612883175,1,12789438572.159998,1.0,1,0,0,0,1,0,0,0,1,0
4490,1,1,1,3.295836866004329,0,0,729.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
9073,1,0,1,3.6375861597263857,0,0,1444.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
7856,1,1,1,3.784189633918261,1,0,1936.0,1,0.0,11.347402380455279,291.109996393116,1,7181720109.7009,1.0,0,1,0,0,0,0,1,0,0,0
6029,0,1,1,3.7612001156935624,1,0,1849.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
9029,0,0,1,3.332204510175204,0,0,784.0,1,1.6094379124341003,11.829360942602861,370.4359188847647,1,18830088606.472897,1.0,1,0,0,1,0,0,0,0,1,0
8400,0,0,1,3.8501476017100584,1,1,2209.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,0,0
1142,0,0,1,3.784189633918261,1,0,1936.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,1
5455,1,1,1,3.9512437185814275,1,1,2704.0,1,1.791759469228055,11.855812582178192,375.3677796508379,1,19853083346.9409,1.0,1,0,0,0,0,0,0,1,0,0
5590,0,0,1,3.6375861597263857,0,0,1444.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
5980,1,0,1,3.4339872044851463,0,0,961.0,1,1.3862943611198906,11.881988380162568,380.3128449053489,1,20920110545.379597,1.0,0,0,1,1,0,0,0,0,1,0
2270,1,1,1,3.5553480614894135,0,0,1225.0,1,1.791759469228055,11.537449868292263,320.12928638286127,1,10502716097.2176,1.0,1,0,0,0,1,0,0,0,0,0
8433,1,0,1,4.110873864173311,1,1,3721.0,1,2.0794415416798357,11.739241658129622,354.11468481270305,1,15724460275.784101,1.0,0,1,0,0,0,0,0,1,0,1
3647,0,1,1,3.1780538303479458,0,0,576.0,1,2.0794415416798357,11.543433816247362,321.08853919129535,1,10629166674.622501,1.0,0,1,0,1,0,0,0,0,1,0
5923,1,0,1,2.995732273553991,0,0,400.0,1,0.0,11.67296894807721,342.57289735178995,1,13772475331.316101,1.0,0,1,0,1,0,0,0,0,1,1
1953,0,1,1,3.1780538303479458,0,0,576.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
7078,0,1,1,3.713572066704308,1,0,1681.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
5782,1,0,1,3.6375861597263857,0,0,1444.0,1,1.791759469228055,11.69034854378687,345.56275841010415,1,14259612641.504398,1.0,0,1,0,0,0,1,0,0,0,0
6544,1,1,1,3.4965075614664802,0,0,1089.0,1,0.6931471805599453,11.899748891623728,383.70516024677073,1,21676569839.122498,1.0,1,0,0,0,1,0,0,0,1,0
488,1,0,1,3.9889840465642745,1,1,2916.0,1,0.0,11.25615235085008,278.126535950815,1,5983698558.096899,1.0,0,1,0,0,0,0,0,1,0,1
9728,1,1,1,4.04305126783455,1,1,3249.0,1,2.1972245773362196,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0
2301,0,1,1,3.6888794541139363,1,0,1600.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
7136,0,0,1,3.5263605246161616,0,0,1156.0,1,0.6931471805599453,11.879781198353022,379.8933666175286,1,20827965101.8609,1.0,1,0,0,0,1,0,0,0,0,0
172,1,1,1,3.5553480614894135,0,0,1225.0,1,1.791759469228055,12.141697631024664,433.0481035635649,1,35167748440.0356,1.0,1,0,0,0,1,0,0,0,0,0
9403,1,0,1,3.7376696182833684,1,0,1764.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,1,0,0,0
3333,1,1,1,4.127134385045092,1,1,3844.0,1,1.3862943611198906,11.617879267931658,333.2655547757674,1,12335640806.764898,1.0,1,0,0,0,0,0,0,1,0,0
5865,0,1,1,4.189654742026425,1,1,4356.0,1,1.791759469228055,12.114682039151981,427.23790796229684,1,33318014988.772903,1.0,0,1,0,0,0,0,0,1,0,0
9864,1,0,1,3.295836866004329,0,0,729.0,1,0.6931471805599453,11.815086903624342,367.8015225634608,1,18300126461.761597,1.0,0,0,1,1,0,0,0,0,0,0
2030,0,0,1,3.6109179126442243,0,0,1369.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
4309,1,1,1,4.060443010546419,1,1,3364.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,0,1,1,1
6389,0,1,1,3.367295829986474,0,0,841.0,1,1.0986122886681098,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
47,0,1,1,3.6888794541139363,1,0,1600.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
6952,0,0,1,3.912023005428146,1,1,2500.0,1,1.3862943611198906,11.756286067499083,357.1454185622434,1,16269729543.122501,1.0,0,1,0,0,0,0,0,1,1,0
3734,1,0,1,3.4965075614664802,0,0,1089.0,1,1.791759469228055,11.818228300889382,368.3796818501259,1,18415464338.8881,1.0,1,0,0,0,1,0,0,0,0,0
65,1,1,1,3.828641396489095,1,1,2116.0,1,1.9459101490553132,10.859308180530816,228.07034002693118,0,2705672578.5664,1.0,1,0,0,0,0,0,1,0,0,0
8199,1,0,1,2.9444389791664403,0,0,361.0,1,2.0794415416798357,11.596453507187404,329.714376392659,1,11818205451.8649,1.0,0,1,0,1,0,0,0,0,0,0
6017,0,1,1,3.4339872044851463,0,0,961.0,1,0.0,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
3155,1,0,1,3.58351893845611,0,0,1296.0,1,2.302585092994046,11.267658101994584,279.73117452296947,1,6122988945.2209,1.0,0,1,0,0,0,1,0,0,0,0
6703,0,1,1,3.8501476017100584,1,1,2209.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0
2831,0,0,1,3.6888794541139363,1,0,1600.0,1,2.1972245773362196,11.632493928024331,335.7097555925356,1,12701524417.081598,1.0,1,0,0,0,0,1,0,0,0,0
2461,0,0,1,3.828641396489095,1,1,2116.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,1
4338,1,1,1,3.091042453358316,0,0,484.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,1,0,0,0,0,0,0
9905,1,1,1,3.6635616461296463,1,0,1521.0,1,1.0986122886681098,11.520078322183801,317.36075686826814,1,10144085308.622501,1.0,0,1,0,0,0,1,0,0,1,1
8886,0,0,1,3.4011973816621555,0,0,900.0,1,2.1972245773362196,11.64107397082007,337.15305129866465,1,12921364505.952398,1.0,0,0,1,1,0,0,0,0,1,0
24,1,1,1,3.4657359027997265,0,0,1024.0,1,0.0,11.836248051226233,371.71373394051506,1,19091252875.210003,1.0,0,1,0,0,1,0,0,0,0,0
255,0,0,1,3.6888794541139363,1,0,1600.0,1,1.791759469228055,11.792889479692239,363.74196898350897,1,17505465079.5684,1.0,1,0,0,0,0,1,0,0,1,0
3264,1,1,1,3.6888794541139363,1,0,1600.0,1,2.0794415416798357,11.922911737195683,388.17484462545997,1,22704375005.684097,1.0,0,1,0,0,0,1,0,0,0,0
724,0,1,1,3.4965075614664802,0,0,1089.0,1,1.0986122886681098,10.906021116144652,233.45995373939402,0,2970636962.6025004,1.0,1,0,0,0,1,0,0,0,0,0
365,0,0,1,3.4339872044851463,0,0,961.0,1,1.791759469228055,11.66900331518258,341.89431115477777,1,13663674204.558401,1.0,0,1,0,1,0,0,0,0,0,0
5508,1,0,1,3.8066624897703196,1,1,2025.0,1,2.0794415416798357,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,0,0
2369,1,1,1,3.1354942159291497,0,0,529.0,1,1.791759469228055,0.0,0.0,0,0.0,1.0,0,0,1,1,0,0,0,0,0,0
2355,1,1,1,3.58351893845611,0,0,1296.0,1,2.0794415416798357,11.132370214145782,261.4348484804579,0,4671473709.312399,1.0,1,0,0,0,0,1,0,0,0,0
1646,1,0,1,3.4965075614664802,0,0,1089.0,1,2.1972245773362196,11.630963134871227,335.4529028045517,1,12662697070.822498,1.0,1,0,0,0,1,0,0,0,0,0
6440,1,0,1,3.912023005428146,1,1,2500.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,1,0
499,0,0,1,3.6888794541139363,1,0,1600.0,1,0.0,11.811252255845188,367.09700352903997,1,18160314199.2441,1.0,0,1,0,0,0,1,0,0,0,1
1228,0,1,1,3.6109179126442243,0,0,1369.0,1,1.9459101490553132,12.019117691108832,407.3035968414716,1,27521555810.2884,1.0,1,0,0,0,0,1,0,0,0,0
3671,1,1,1,3.6635616461296463,1,0,1521.0,1,0.6931471805599453,0.0,0.0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0
6436,1,1,1,3.6375861597263857,0,0,1444.0,1,1.0986122886681098,12.021720929356524,407.8340961714702,1,27665219810.8225,1.0,1,0,0,0,0,1,0,0,0,0
3177,1,0,1,3.9318256327243257,1,1,2601.0,1,1.3862943611198906,11.733024466342151,353.01559455638784,1,15530146892.400099,1.0,1,0,0,0,0,0,0,1,0,1
7060,0,0,1,3.6375861597263857,0,0,1444.0,1,1.9459101490553132,0.0,0.0,0,0.0,1.0,1,0,0,0,0,1,0,0,0,0
2160,0,1,1,3.4657359027997265,0,0,1024.0,1,1.3862943611198906,0.0,0.0,0,0.0,1.0,1,0,0,0,1,0,0,0,0,0
9557,0,0,1,3.4011973816621555,0,0,900.0,1,1.791759469228055,11.51077595643112,315.88808144657816,1,9957102104.6784,1.0,0,1,0,1,0,0,0,0,1,0
7642,1,1,1,3.4657359027997265,0,0,1024.0,1,0.6931471805599453,11.281861504866274,281.72481253876094,1,6299417525.0769,1.0,1,0,0,0,1,0,0,0,0,0
7366,1,0,1,3.5553480614894135,0,0,1225.0,1,2.0794415416798357,11.792771641824235,363.7205383257866,1,17501339952.316902,1.0,1,0,0,0,1,0,0,0,1,0
7415,1,0,1,3.58351893845611,0,0,1296.0,1,1.0986122886681098,12.037806822463018,411.12751063386645,1,28569731207.188896,1.0,0,1,0,0,0,1,0,0,0,0
6233,0,1,1,3.367295829986474,0,0,841.0,1,1.0986122886681098,11.63644296047129,336.3732748004811,1,12802239083.1204,1.0,0,1,0,1,0,0,0,0,0,0
1551,0,1,1,3.8501476017100584,1,1,2209.0,1,0.0,11.0623130842984,252.43569478185924,0,4060720137.4884,1.0,0,1,0,0,0,0,0,1,0,0
4479,1,1,1,3.9889840465642745,1,1,2916.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0
3511,0,0,1,3.5263605246161616,0,0,1156.0,1,2.0794415416798357,11.524024245013988,317.9875154782024,1,10224457589.9236,1.0,1,0,0,0,1,0,0,0,0,0
868,1,0,1,3.6109179126442243,0,0,1369.0,1,2.1972245773362196,11.566364899750111,324.7911790674125,1,11127994524.2761,1.0,0,1,0,0,0,1,0,0,0,1
7005,1,0,1,3.7612001156935624,1,0,1849.0,1,1.6094379124341003,0.0,0.0,0,0.0,1.0,1,0,0,0,0,0,1,0,1,0
348,0,0,1,3.58351893845611,0,0,1296.0,1,1.6094379124341003,11.658974039779368,340.184126613809,1,13392331173.057602,1.0,0,1,0,0,0,1,0,0,0,0
