datetime,temperature,var1,pressure,windspeed,electricity_consumption
2016-10-16 13:00:00,11.4,2.9,988,7.01,390
2016-10-16 14:00:00,9.3,6.4,990,11.14,375
2016-10-16 15:00:00,11.4,2.9,998,13.145,393
2016-10-16 16:00:00,9.3,5,992,17.415,390
2016-10-16 17:00:00,9.3,5.7,985,21.56,390
2016-10-16 18:00:00,7.9,2.9,998,26.855,366
2016-10-16 19:00:00,7.9,-0.7,992,32.415,330
2016-10-16 20:00:00,5.7,2.1,982,35.295,294
2016-10-16 21:00:00,6.4,-1.4,992,38.675,270
2016-10-16 22:00:00,7.1,-0.7,992,42.57,258
2016-10-16 23:00:00,5.7,-2.9,991,45.95,282
2016-10-17 00:00:00,5,0,996,47.24,270
2016-10-17 01:00:00,3.6,2.1,1000,1.89,291
2016-10-17 02:00:00,5.7,0.7,999,2.905,282
2016-10-17 03:00:00,3.6,0.7,1002,4.295,270
2016-10-17 04:00:00,5.7,0,999,5.185,270
2016-10-17 05:00:00,5.7,2.1,996,2.015,270
2016-10-17 06:00:00,5.7,0,994,2.78,270
2016-10-17 07:00:00,5.7,-1.4,992,4.945,261
2016-10-17 08:00:00,5,-2.1,997,6.11,279
2016-10-17 09:00:00,5,1.4,993,8.4,252
2016-10-17 10:00:00,5,0,997,10.69,264
2016-10-17 11:00:00,7.1,-3.6,997,14.61,264
2016-10-17 12:00:00,5,-5,985,17.74,228
2016-10-17 13:00:00,5.7,-2.1,994,20.655,252
2016-10-17 14:00:00,5.7,-0.7,995,24.825,252
2016-10-17 15:00:00,5.7,-1.4,993,29.745,237
2016-10-17 16:00:00,7.1,-0.7,982,35.555,252
2016-10-17 17:00:00,5,-2.1,992,39.575,240
2016-10-17 18:00:00,5.7,-2.1,983,43.595,240
2016-10-17 19:00:00,3.6,1.4,983,47.35,264
2016-10-17 20:00:00,3.6,0,997,50.105,264
2016-10-17 21:00:00,5,-0.7,987,51.145,282
2016-10-17 22:00:00,3.6,-0.7,997,1.765,279
2016-10-17 23:00:00,2.1,-1.4,994,3.29,279
2016-10-18 00:00:00,2.1,0,997,2.765,318
2016-10-18 01:00:00,0.7,2.1,984,2.64,312
2016-10-18 02:00:00,2.1,0.7,983,3.155,330
2016-10-18 03:00:00,0.7,0,987,2.64,330
2016-10-18 04:00:00,2.1,1.4,994,3.405,348
2016-10-18 05:00:00,0.7,-0.7,991,2.415,345
2016-10-18 06:00:00,1.4,-2.1,998,5.92,318
2016-10-18 07:00:00,3.6,0,992,10.065,300
2016-10-18 08:00:00,4.3,1.4,995,13.695,282
2016-10-18 09:00:00,5.7,0.7,990,15.95,258
2016-10-18 10:00:00,7.9,0,979,18.115,252
2016-10-18 11:00:00,8.6,-3.6,980,21.245,234
2016-10-18 12:00:00,9.3,-5,989,23.16,201
2016-10-18 13:00:00,9.3,-4.3,985,4.38,198
2016-10-18 14:00:00,11.4,-3.6,975,4.505,216
2016-10-18 15:00:00,12.1,-4.3,992,6.42,204
2016-10-18 16:00:00,12.1,-2.9,992,4.895,219
2016-10-18 17:00:00,10.7,-4.3,981,10.315,234
2016-10-18 18:00:00,10,-1.4,993,15.485,243
2016-10-18 19:00:00,10.7,-0.7,977,18.755,261
2016-10-18 20:00:00,10.7,-2.9,981,23.525,240
2016-10-18 21:00:00,8.6,0.7,993,27.17,273
2016-10-18 22:00:00,8.6,-1.4,992,31.19,264
2016-10-18 23:00:00,7.1,-1.4,977,3.54,267
2016-10-19 00:00:00,4.3,0.7,978,3.665,273
2016-10-19 01:00:00,4.3,1.4,985,1.075,285
2016-10-19 02:00:00,2.9,-1.4,977,2.54,285
2016-10-19 03:00:00,4.3,-2.9,984,3.43,288
2016-10-19 04:00:00,2.9,-2.9,986,5.845,297
2016-10-19 05:00:00,2.1,-2.1,986,7.135,252
2016-10-19 06:00:00,2.9,-0.7,992,8.8,240
2016-10-19 07:00:00,4.3,0,997,1.64,249
2016-10-19 08:00:00,7.9,-2.1,992,2.78,258
2016-10-19 09:00:00,9.3,-3.6,997,2.54,228
2016-10-19 10:00:00,12.1,-5,988,3.415,255
2016-10-19 11:00:00,12.1,-6.4,990,3.415,243
2016-10-19 12:00:00,14.3,-7.1,997,2.54,207
2016-10-19 13:00:00,13.6,-6.4,990,3.54,228
2016-10-19 14:00:00,12.9,-3.6,995,5.545,198
2016-10-19 15:00:00,13.6,-2.9,981,10.815,210
2016-10-19 16:00:00,12.9,-3.6,984,16.625,231
2016-10-19 17:00:00,14.3,-2.9,989,23.8,222
2016-10-19 18:00:00,12.9,-5,973,28.97,240
2016-10-19 19:00:00,10,-4.3,988,31.85,219
2016-10-19 20:00:00,10.7,-5,992,35.87,228
2016-10-19 21:00:00,9.3,-1.4,995,2.515,252
2016-10-19 22:00:00,10,-2.1,991,4.005,276
2016-10-19 23:00:00,6.4,0.7,984,2.39,279
2016-10-20 00:00:00,5.7,-0.7,993,3.165,288
2016-10-20 01:00:00,5,-1.4,983,5.455,300
2016-10-20 02:00:00,2.9,0.7,980,2.79,309
2016-10-20 03:00:00,3.6,-0.7,976,3.43,318
2016-10-20 04:00:00,2.1,-2.1,989,5.445,273
2016-10-20 05:00:00,2.9,-2.9,980,6.985,252
2016-10-20 06:00:00,3.6,-4.3,981,8.9,258
2016-10-20 07:00:00,5.7,0,982,9.69,270
2016-10-20 08:00:00,7.9,-3.6,995,13.32,321
2016-10-20 09:00:00,10,-3.6,978,15.11,276
2016-10-20 10:00:00,12.9,-1.4,981,16.9,249
2016-10-20 11:00:00,13.6,-1.4,985,3.665,240
2016-10-20 12:00:00,15,-5,982,4.455,249
2016-10-20 13:00:00,14.3,-5,987,5.92,249
2016-10-20 14:00:00,14.3,-5,982,11.34,405
2016-10-20 15:00:00,15,-4.3,983,14.735,276
2016-10-20 16:00:00,16.4,-2.1,983,20.795,261
2016-10-20 17:00:00,13.6,-2.9,975,25.84,324
2016-10-20 18:00:00,13.6,0,981,31.15,309
2016-10-20 19:00:00,12.1,0.7,981,35.945,276
2016-10-20 20:00:00,12.1,2.1,985,40.99,273
2016-10-20 21:00:00,12.1,0.7,974,45.12,276
2016-10-20 22:00:00,11.4,0.7,991,47.875,261
2016-10-20 23:00:00,10.7,3.6,971,49.165,273
2016-10-21 00:00:00,10.7,0.7,981,53.31,267
2016-10-21 01:00:00,10,1.4,975,57.58,276
2016-10-21 02:00:00,9.3,3.6,979,62.225,282
2016-10-21 03:00:00,7.9,4.3,977,66.12,312
2016-10-21 04:00:00,7.9,4.3,991,67.285,318
2016-10-21 05:00:00,7.1,5.7,974,68.7,318
2016-10-21 06:00:00,5.7,3.6,971,72.33,306
2016-10-21 07:00:00,7.1,5.7,992,73.62,354
2016-10-21 08:00:00,10,5,973,76.75,351
2016-10-21 09:00:00,8.6,3.6,977,79.755,369
2016-10-21 10:00:00,10,5,987,82.885,387
2016-10-21 11:00:00,10.7,4.3,973,87.015,372
2016-10-21 12:00:00,12.1,5,980,90.285,396
2016-10-21 13:00:00,11.4,4.3,981,95.83,393
2016-10-21 14:00:00,12.1,7.9,971,99.475,375
2016-10-21 15:00:00,13.6,5.7,980,104.02,372
2016-10-21 16:00:00,15,3.6,977,111.67,339
2016-10-21 17:00:00,12.9,3.6,983,117.09,369
2016-10-21 18:00:00,12.1,6.4,982,120.485,330
2016-10-21 19:00:00,12.9,4.3,977,127.76,294
2016-10-21 20:00:00,10,5,975,4.63,321
2016-10-21 21:00:00,11.4,5,984,4.505,288
2016-10-21 22:00:00,8.6,5,982,7.635,279
2016-10-21 23:00:00,8.6,5,972,10.14,279
2016-10-22 00:00:00,10,3.6,986,13.27,279
2016-10-22 01:00:00,8.6,3.6,979,17.025,261
2016-10-22 02:00:00,8.6,4.3,973,19.405,270
2016-10-22 03:00:00,7.9,2.9,986,23.535,288
2016-10-22 04:00:00,6.4,2.9,984,24.3,309
2016-10-22 05:00:00,7.9,4.3,976,25.465,306
2016-10-22 06:00:00,8.6,2.9,982,29.345,300
2016-10-22 07:00:00,7.1,4.3,993,32.1,312
2016-10-22 08:00:00,8.6,6.4,980,35.48,327
2016-10-22 09:00:00,8.6,4.3,993,37.985,312
2016-10-22 10:00:00,9.3,5.7,989,40.525,327
2016-10-22 11:00:00,10,6.4,993,2.265,351
2016-10-22 12:00:00,11.4,5,989,4.055,318
2016-10-22 13:00:00,11.4,5,982,4.755,336
2016-10-22 14:00:00,12.9,5,984,7.51,333
2016-10-22 15:00:00,12.9,7.1,983,11.155,345
2016-10-22 16:00:00,14.3,4.3,992,15.425,315
2016-10-22 17:00:00,13.6,5.7,985,20.845,342
2016-10-22 18:00:00,14.3,6.4,984,25.515,318
2016-10-22 19:00:00,12.1,4.3,976,28.77,309
2016-10-22 20:00:00,11.4,3.6,983,30.56,312
2016-10-22 21:00:00,10.7,5,982,1.765,324
2016-10-22 22:00:00,9.3,5.7,991,4.505,321
2016-10-22 23:00:00,8.6,3.6,995,7.01,366
2016-10-23 00:00:00,7.9,2.1,986,9.05,357
2016-10-23 01:00:00,7.1,3.6,988,1.515,333
2016-10-23 02:00:00,6.4,5,992,3.165,348
2016-10-23 03:00:00,7.9,2.1,976,1.64,366
2016-10-23 04:00:00,5.7,3.6,982,1.89,369
2016-10-23 05:00:00,4.3,4.3,987,2.905,327
2016-10-23 06:00:00,4.3,4.3,994,3.665,342
2016-10-23 07:00:00,6.4,2.9,996,2.415,327
2016-10-23 08:00:00,10,5.7,980,6.17,348
2016-10-23 09:00:00,10.7,2.9,988,8.925,354
2016-10-23 10:00:00,10.7,3.6,984,1.515,381
2016-10-23 11:00:00,12.1,6.4,993,4.305,372
2016-10-23 12:00:00,14.3,5,989,4.695,396
2016-10-23 13:00:00,12.9,5,979,7.575,408
2016-10-23 14:00:00,15.7,5.7,992,4.13,336
2016-10-23 15:00:00,15,4.3,989,8.275,291
2016-10-23 16:00:00,13.6,0,975,11.795,291
2016-10-23 17:00:00,14.3,2.1,991,7.31,288
2016-10-23 18:00:00,11.4,2.1,975,12.605,336
2016-10-23 19:00:00,10.7,2.9,980,16.375,315
2016-10-23 20:00:00,10,2.9,991,23.65,300
2016-10-23 21:00:00,10,0,984,30.575,309
2016-10-23 22:00:00,7.1,6.4,990,42.13,294
2016-10-23 23:00:00,4.3,6.4,999,50.03,234
2016-11-01 00:00:00,3.6,-8.6,992,124.265,255
2016-11-01 01:00:00,4.3,-8.6,995,134.72,216
2016-11-01 02:00:00,2.9,-7.9,989,143.785,243
2016-11-01 03:00:00,3.6,-10,981,150.435,261
2016-11-01 04:00:00,2.1,-10,985,156.87,243
2016-11-01 05:00:00,2.1,-9.3,981,164.92,231
2016-11-01 06:00:00,2.9,-7.9,993,170.355,255
2016-11-01 07:00:00,2.9,-8.6,981,175.415,258
2016-11-01 08:00:00,4.3,-10,981,185.605,237
2016-11-01 09:00:00,6.4,-13.6,979,194.81,249
2016-11-01 10:00:00,7.1,-12.1,992,206.63,267
2016-11-01 11:00:00,9.3,-12.9,996,219.45,246
2016-11-01 12:00:00,10,-12.9,982,232.41,237
2016-11-01 13:00:00,7.9,-11.4,983,243.855,240
2016-11-01 14:00:00,9.3,-10,987,257.315,237
2016-11-01 15:00:00,7.9,-10,977,269.65,243
2016-11-01 16:00:00,7.9,-12.9,981,282.485,243
2016-11-01 17:00:00,10,-9.3,982,291.285,240
2016-11-01 18:00:00,7.9,-12.9,984,300.99,237
2016-11-01 19:00:00,6.4,-12.1,991,307.175,222
2016-11-01 20:00:00,5,-8.6,994,311.97,240
2016-11-01 21:00:00,3.6,-7.1,986,3.165,222
2016-11-01 22:00:00,6.4,-10,991,2.54,228
2016-11-01 23:00:00,7.1,-10,990,4.13,306
2016-11-02 00:00:00,1.4,-5.7,978,2.39,279
2016-11-02 01:00:00,2.1,-8.6,985,3.215,273
2016-11-02 02:00:00,1.4,-2.9,992,2.415,264
2016-11-02 03:00:00,0.7,-4.3,992,3.04,300
2016-11-02 04:00:00,1.4,-8.6,979,2.2,267
2016-11-02 05:00:00,-0.7,-6.4,984,3.88,228
2016-11-02 06:00:00,0.7,-6.4,984,4.255,246
2016-11-02 07:00:00,3.6,-7.9,981,7.385,255
2016-11-02 08:00:00,5.7,-9.3,990,12.93,240
2016-11-02 09:00:00,7.9,-7.9,981,16.325,216
2016-11-02 10:00:00,8.6,-10.7,982,3.88,222
2016-11-02 11:00:00,7.9,-12.1,983,3.54,240
2016-11-02 12:00:00,9.3,-8.6,980,4.955,210
2016-11-02 13:00:00,10,-9.3,984,7.245,246
2016-11-02 14:00:00,11.4,-11.4,977,5.795,216
2016-11-02 15:00:00,11.4,-10,986,9.565,231
2016-11-02 16:00:00,10.7,-7.1,974,6.685,231
2016-11-02 17:00:00,11.4,-7.1,974,11.355,249
2016-11-02 18:00:00,8.6,-8.6,993,17.54,237
2016-11-02 19:00:00,10,-6.4,985,21.185,222
2016-11-02 20:00:00,7.9,-7.1,987,23.35,243
2016-11-02 21:00:00,5,-5,980,27.23,231
2016-11-02 22:00:00,7.1,-5.7,980,29.61,252
2016-11-02 23:00:00,5,-4.3,988,2.14,240
2016-11-03 00:00:00,5,-5.7,991,3.04,249
2016-11-03 01:00:00,3.6,-2.9,985,5.545,264
2016-11-03 02:00:00,4.3,-2.9,992,7.96,273
2016-11-03 03:00:00,2.1,-1.4,992,10.25,282
2016-11-03 04:00:00,2.9,-0.7,992,1.515,264
2016-11-03 05:00:00,4.3,-0.7,973,3.28,261
2016-11-03 06:00:00,2.9,-2.9,992,3.795,264
2016-11-03 07:00:00,5.7,-3.6,992,3.415,249
2016-11-03 08:00:00,7.1,-2.1,991,6.545,294
2016-11-03 09:00:00,6.4,-2.9,978,2.79,318
2016-11-03 10:00:00,7.9,-0.7,980,6.17,318
2016-11-03 11:00:00,9.3,-0.7,985,2.64,306
2016-11-03 12:00:00,9.3,1.4,983,2.54,306
2016-11-03 13:00:00,10.7,-0.7,972,3.165,342
2016-11-03 14:00:00,11.4,0,974,4.005,342
2016-11-03 15:00:00,10.7,-1.4,969,7.775,318
2016-11-03 16:00:00,10.7,0.7,984,10.905,312
2016-11-03 17:00:00,10.7,2.9,981,12.945,324
2016-11-03 18:00:00,9.3,2.9,977,2.265,303
2016-11-03 19:00:00,8.6,3.6,969,3.655,318
2016-11-03 20:00:00,7.1,3.6,976,2.415,312
2016-11-03 21:00:00,8.6,4.3,972,3.29,372
2016-11-03 22:00:00,9.3,0.7,979,1.765,351
2016-11-03 23:00:00,6.4,2.1,967,4.63,336
2016-11-04 00:00:00,6.4,2.9,975,1.64,336
2016-11-04 01:00:00,4.3,3.6,972,3.03,345
2016-11-04 02:00:00,5,3.6,975,4.105,348
2016-11-04 03:00:00,3.6,2.9,967,1.765,339
2016-11-04 04:00:00,3.6,2.1,981,2.905,357
2016-11-04 05:00:00,4.3,4.3,982,3.415,348
2016-11-04 06:00:00,5,4.3,971,2.765,393
2016-11-04 07:00:00,5.7,2.1,985,3.29,372
2016-11-04 08:00:00,8.6,3.6,982,6.42,363
2016-11-04 09:00:00,11.4,0,982,10.465,336
2016-11-04 10:00:00,11.4,-1.4,969,15.11,324
2016-11-04 11:00:00,13.6,-2.9,967,22.76,285
2016-11-04 12:00:00,13.6,-7.1,980,26.405,294
2016-11-04 13:00:00,15,-6.4,978,33.93,321
2016-11-04 14:00:00,15,-5.7,985,44.735,327
2016-11-04 15:00:00,16.4,-6.4,969,53.175,306
2016-11-04 16:00:00,15.7,-9.3,981,62.99,237
2016-11-04 17:00:00,15.7,-6.4,982,69.64,186
2016-11-04 18:00:00,12.1,-7.9,980,73.035,210
2016-11-04 19:00:00,11.4,-7.1,972,4.755,195
2016-11-04 20:00:00,11.4,-4.3,980,8.025,204
2016-11-04 21:00:00,8.6,-4.3,979,2.915,207
2016-11-04 22:00:00,7.1,-4.3,983,5.455,198
2016-11-04 23:00:00,7.1,4.3,974,5.845,255
2016-11-05 00:00:00,4.3,1.4,978,1.64,270
2016-11-05 01:00:00,5.7,5,988,5.005,282
2016-11-05 02:00:00,5.7,2.1,985,6.545,309
2016-11-05 03:00:00,5,4.3,979,6.81,357
2016-11-05 04:00:00,2.1,4.3,979,7.575,333
2016-11-05 05:00:00,4.3,5,980,2.015,333
2016-11-05 06:00:00,5,3.6,994,3.155,351
2016-11-05 07:00:00,4.3,5.7,980,2.64,333
2016-11-05 08:00:00,8.6,3.6,977,2.405,378
2016-11-05 09:00:00,8.6,3.6,991,2.915,300
2016-11-05 10:00:00,10,2.1,993,1.89,276
2016-11-05 11:00:00,10.7,5,993,3.43,255
2016-11-05 12:00:00,12.9,1.4,983,5.145,267
2016-11-05 13:00:00,12.9,0,981,9.415,246
2016-11-05 14:00:00,11.4,2.1,979,12.81,264
2016-11-05 15:00:00,12.1,-0.7,972,19.62,264
2016-11-05 16:00:00,12.9,-0.7,989,24.93,279
2016-11-05 17:00:00,11.4,1.4,989,29.325,282
2016-11-05 18:00:00,10,0,980,33.245,249
2016-11-05 19:00:00,10,1.4,973,39.415,294
2016-11-05 20:00:00,10,0.7,977,42.56,270
2016-11-05 21:00:00,9.3,-0.7,985,46.705,261
2016-11-05 22:00:00,10,-0.7,994,49.96,246
2016-11-05 23:00:00,10,2.1,977,52.965,252
2016-11-06 00:00:00,9.3,0.7,979,56.345,279
2016-11-06 01:00:00,9.3,2.9,991,57.385,276
2016-11-06 02:00:00,9.3,2.1,978,1.89,249
2016-11-06 03:00:00,6.4,0.7,985,1.89,267
2016-11-06 04:00:00,6.4,-0.7,986,1.64,279
2016-11-06 05:00:00,6.4,1.4,977,2.405,258
2016-11-06 06:00:00,6.4,0.7,984,4.295,312
2016-11-06 07:00:00,7.1,-0.7,984,4.435,297
2016-11-06 08:00:00,9.3,0.7,992,6.045,276
2016-11-06 09:00:00,7.1,-0.7,991,10.19,276
2016-11-06 10:00:00,7.1,0,979,13.835,297
2016-11-06 11:00:00,9.3,3.6,993,19.755,297
2016-11-06 12:00:00,9.3,2.1,990,24.55,276
2016-11-06 13:00:00,8.6,0.7,994,29.595,264
2016-11-06 14:00:00,10.7,1.4,983,32.74,270
2016-11-06 15:00:00,8.6,0,989,35.28,264
2016-11-06 16:00:00,10,-1.4,985,37.41,267
2016-11-06 17:00:00,10,-1.4,990,42.455,240
2016-11-06 18:00:00,10.7,-1.4,987,47.375,219
2016-11-06 19:00:00,10.7,-1.4,983,52.17,237
2016-11-06 20:00:00,8.6,0,991,58.355,243
2016-11-06 21:00:00,10,-1.4,983,62.9,270
2016-11-06 22:00:00,7.1,-1.4,975,67.045,273
2016-11-06 23:00:00,7.1,-0.7,981,69.085,273
2016-11-07 00:00:00,9.3,-1.4,985,71.84,237
2016-11-07 01:00:00,8.6,-0.7,976,1.765,234
2016-11-07 02:00:00,6.4,2.1,986,2.665,249
2016-11-07 03:00:00,7.1,0,984,6.795,228
2016-11-07 04:00:00,7.9,0.7,995,9.425,252
2016-11-07 05:00:00,5.7,2.1,987,1.89,258
2016-11-07 06:00:00,6.4,0,992,3.28,249
2016-11-07 07:00:00,5.7,2.9,985,3.92,258
2016-11-07 08:00:00,6.4,1.4,984,2.415,231
2016-11-07 09:00:00,8.6,2.9,991,8.585,246
2016-11-07 10:00:00,9.3,2.1,992,11.59,255
2016-11-07 11:00:00,9.3,0,987,13.595,243
2016-11-07 12:00:00,7.9,2.1,987,5.395,243
2016-11-07 13:00:00,8.6,3.6,989,3.665,258
2016-11-07 14:00:00,10,3.6,980,4.58,264
2016-11-07 15:00:00,10,0,977,3.665,270
2016-11-07 16:00:00,11.4,3.6,983,4.58,273
2016-11-07 17:00:00,10.7,2.1,980,6.37,276
2016-11-07 18:00:00,9.3,4.3,990,3.165,264
2016-11-07 19:00:00,10,1.4,991,5.92,264
2016-11-07 20:00:00,10.7,0,992,7.96,255
2016-11-07 21:00:00,9.3,-2.9,981,12.355,252
2016-11-07 22:00:00,7.1,-2.1,976,16.375,252
2016-11-07 23:00:00,7.1,-0.7,983,18.29,228
2016-11-08 00:00:00,3.6,3.6,992,2.54,252
2016-11-08 01:00:00,3.6,4.3,989,5.92,231
2016-11-08 02:00:00,4.3,2.9,987,6.295,264
2016-11-08 03:00:00,2.9,2.1,983,10.565,246
2016-11-08 04:00:00,2.9,3.6,990,7.185,228
2016-11-08 05:00:00,2.9,3.6,971,12.605,249
2016-11-08 06:00:00,4.3,2.9,970,17.4,234
2016-11-08 07:00:00,2.9,3.6,969,21.17,231
2016-11-08 08:00:00,3.6,4.3,971,24.94,237
2016-11-08 09:00:00,3.6,5.7,969,29.335,216
2016-11-08 10:00:00,3.6,2.9,982,33.755,234
2016-11-08 11:00:00,5.7,5.7,975,5.795,219
2016-11-08 12:00:00,3.6,5,973,11.715,207
2016-11-08 13:00:00,3.6,2.9,980,16.135,201
2016-11-08 14:00:00,5.7,4.3,968,21.305,210
2016-11-08 15:00:00,5.7,5.7,968,24.45,195
2016-11-08 16:00:00,6.4,3.6,967,28.08,189
2016-11-08 17:00:00,5,5,969,32.475,192
2016-11-08 18:00:00,6.4,3.6,980,35.23,216
2016-11-08 19:00:00,6.4,5,973,2.79,210
2016-11-08 20:00:00,4.3,5.7,962,6.17,213
2016-11-08 21:00:00,5.7,2.9,981,8.925,213
2016-11-08 22:00:00,4.3,2.1,980,13.055,228
2016-11-08 23:00:00,4.3,5,979,14.845,222
2016-11-09 00:00:00,5.7,2.9,974,2.39,243
2016-11-09 01:00:00,3.6,2.1,961,2.765,240
2016-11-09 02:00:00,3.6,2.9,978,4.055,237
2016-11-09 03:00:00,2.9,2.1,970,2.515,255
2016-11-09 04:00:00,4.3,4.3,976,2.965,258
2016-11-09 05:00:00,1.4,2.1,975,2.265,261
2016-11-09 06:00:00,4.3,3.6,964,4.305,279
2016-11-09 07:00:00,4.3,5,966,6.22,264
2016-11-09 08:00:00,7.1,4.3,972,1.515,291
2016-11-09 09:00:00,9.3,2.9,980,2.655,294
2016-11-09 10:00:00,11.4,5.7,973,2.665,237
2016-11-09 11:00:00,14.3,-1.4,976,7.335,228
2016-11-09 12:00:00,16.4,0.7,961,14.02,219
2016-11-09 13:00:00,15.7,2.1,967,8.675,210
2016-11-09 14:00:00,15.7,-0.7,979,17.075,222
2016-11-09 15:00:00,16.4,-0.7,966,25,219
2016-11-09 16:00:00,16.4,3.6,962,33.175,210
2016-11-09 17:00:00,17.9,3.6,965,37.735,213
2016-11-09 18:00:00,17.1,5,977,44.885,216
2016-11-09 19:00:00,16.4,3.6,964,51.32,252
2016-11-09 20:00:00,15.7,6.4,961,57.13,261
2016-11-09 21:00:00,13.6,5.7,960,61.675,276
2016-11-09 22:00:00,12.9,5.7,978,68.485,246
2016-11-09 23:00:00,13.6,3.6,979,71.255,255
2016-11-10 00:00:00,13.6,2.1,961,74.635,243
2016-11-10 01:00:00,10.7,4.3,977,76.55,234
2016-11-10 02:00:00,8.6,3.6,975,1.765,234
2016-11-10 03:00:00,5.7,3.6,975,2.39,246
2016-11-10 04:00:00,6.4,5,963,2.2,237
2016-11-10 05:00:00,3.6,5,961,2.59,258
2016-11-10 06:00:00,6.4,3.6,975,1.64,264
2016-11-10 07:00:00,6.4,5,976,3.28,318
2016-11-10 08:00:00,10.7,7.1,979,3.165,321
2016-11-10 09:00:00,10.7,5.7,981,2.665,300
2016-11-10 10:00:00,12.9,5,980,4.83,321
2016-11-10 11:00:00,13.6,3.6,968,2.265,306
2016-11-10 12:00:00,14.3,5,965,2.415,294
2016-11-10 13:00:00,16.4,3.6,977,4.88,282
2016-11-10 14:00:00,17.9,4.3,964,9.05,261
2016-11-10 15:00:00,16.4,-2.9,966,18.365,237
2016-11-10 16:00:00,17.9,-5,970,30.81,243
2016-11-10 17:00:00,17.1,-5,960,39.875,222
2016-11-10 18:00:00,15.7,-4.3,976,47.94,222
2016-11-10 19:00:00,15,-6.4,977,53.11,219
2016-11-10 20:00:00,15.7,-7.1,980,58.92,234
2016-11-10 21:00:00,14.3,-5.7,980,66.695,219
2016-11-10 22:00:00,11.4,-7.9,974,73.72,204
2016-11-10 23:00:00,10.7,-6.4,965,83.05,228
2016-11-11 00:00:00,10,-8.6,977,93.005,222
2016-11-11 01:00:00,10.7,-6.4,979,99.655,222
2016-11-11 02:00:00,9.3,-4.3,980,107.955,243
2016-11-11 03:00:00,7.9,-6.4,966,116.005,237
2016-11-11 04:00:00,9.3,-3.6,984,127.575,210
2016-11-11 05:00:00,9.3,-4.3,983,138.405,231
2016-11-11 06:00:00,9.3,-2.9,979,146.33,210
2016-11-11 07:00:00,10,-3.6,970,155.645,210
2016-11-11 08:00:00,10,-3.6,985,165.825,207
2016-11-11 09:00:00,10.7,-5,981,176.755,189
2016-11-11 10:00:00,10,-5,971,188.935,204
2016-11-11 11:00:00,12.1,-3.6,985,197.125,210
2016-11-11 12:00:00,10,-2.1,979,204.15,195
2016-11-11 13:00:00,12.1,-2.9,975,211.3,204
2016-11-11 14:00:00,11.4,-5,982,219.575,204
2016-11-11 15:00:00,12.1,-2.1,975,224.135,189
2016-11-11 16:00:00,12.9,-3.6,973,4.895,201
2016-11-11 17:00:00,11.4,-6.4,980,5.91,216
2016-11-11 18:00:00,12.9,-3.6,966,2.79,201
2016-11-11 19:00:00,10,-2.1,975,2.515,210
2016-11-11 20:00:00,5.7,2.1,982,3.03,222
2016-11-11 21:00:00,8.6,-3.6,966,4.645,213
2016-11-11 22:00:00,9.3,-4.3,968,9.915,216
2016-11-11 23:00:00,5,-3.6,978,1.765,222
2016-11-12 00:00:00,2.9,-2.1,966,3.28,210
2016-11-12 01:00:00,5,-1.4,975,4.295,273
2016-11-12 02:00:00,3.6,0.7,980,3.54,282
2016-11-12 03:00:00,4.3,1.4,978,2.765,282
2016-11-12 04:00:00,4.3,1.4,962,2.655,264
2016-11-12 05:00:00,1.4,-0.7,966,4.255,252
2016-11-12 06:00:00,5,0,979,7.135,258
2016-11-12 07:00:00,7.1,-0.7,969,10.265,237
2016-11-12 08:00:00,9.3,0,963,12.805,300
2016-11-12 09:00:00,10,-0.7,980,2.915,249
2016-11-12 10:00:00,12.1,2.1,965,5.33,234
2016-11-12 11:00:00,13.6,-5,981,6.62,228
2016-11-12 12:00:00,16.4,-5,972,4.88,255
2016-11-12 13:00:00,15,-2.1,965,7.9,270
2016-11-12 14:00:00,15.7,-0.7,962,12.17,294
2016-11-12 15:00:00,15.7,-3.6,971,18.605,324
2016-11-12 16:00:00,15,-0.7,975,23.415,312
2016-11-12 17:00:00,15,0,964,27.545,312
2016-11-12 18:00:00,14.3,0,971,29.675,312
2016-11-12 19:00:00,15.7,-1.4,960,33.82,300
2016-11-12 20:00:00,15.7,0,967,40.005,285
2016-11-12 21:00:00,14.3,0,966,43.385,312
2016-11-12 22:00:00,10.7,0,978,47.015,306
2016-11-12 23:00:00,10.7,2.9,981,4.645,330
2016-11-13 00:00:00,10.7,-0.7,967,2.915,438
2016-11-13 01:00:00,10.7,-1.4,978,2.015,282
2016-11-13 02:00:00,7.9,0,975,5.52,297
2016-11-13 03:00:00,6.4,1.4,979,2.015,270
2016-11-13 04:00:00,5,2.1,979,2.515,279
2016-11-13 05:00:00,5.7,2.1,968,2.915,306
2016-11-13 06:00:00,6.4,2.9,971,4.005,279
2016-11-13 07:00:00,11.4,0,979,7.51,267
2016-11-13 08:00:00,12.9,-0.7,982,5.02,243
2016-11-13 09:00:00,13.6,-1.4,975,12.045,507
2016-11-13 10:00:00,14.3,-2.1,988,16.69,243
2016-11-13 11:00:00,16.4,-2.1,986,20.085,279
2016-11-13 12:00:00,15.7,0.7,977,5.27,240
2016-11-13 13:00:00,16.4,-0.7,988,5.145,228
2016-11-13 14:00:00,17.9,-3.6,987,4.38,264
2016-11-13 15:00:00,17.1,-1.4,976,6.795,243
2016-11-13 16:00:00,17.9,-0.7,971,4.13,246
